ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status
M01037,U00775,P003,Flooring,Medium,2026-03-12,2026-03-16,2324.19,Closed
M01038,U00679,P003,Appliance,Emergency,2025-07-28,2025-08-18,1705.66,Closed
M01039,U00710,P003,General,High,2025-07-01,,0.0,Open
M01040,U00989,P004,Flooring,Low,2023-09-19,,0.0,Open
M01041,U00964,P004,Plumbing,Medium,2025-08-19,2025-09-19,1646.56,Closed
M01042,U00925,P004,General,Medium,2024-11-22,2024-12-19,2292.95,Closed
M01043,U00876,P004,Electrical,Low,2025-06-22,2025-07-09,2407.22,Closed
M01044,U00973,P004,HVAC,Medium,2024-10-31,2024-11-04,765.01,Closed
M01045,U00836,P004,General,Emergency,2025-10-31,2025-11-30,1802.63,Closed
M01046,U00980,P004,HVAC,Low,2024-10-24,2024-12-04,1457.38,Closed
M01047,U01062,P004,Appliance,Low,2025-04-27,2025-06-07,298.14,Closed
M01048,U00906,P004,Appliance,Emergency,2025-03-16,2025-03-22,1583.47,Closed
M01049,U00888,P004,HVAC,Medium,2026-03-22,,0.0,Open
M01050,U01035,P004,Electrical,High,2024-07-24,2024-08-25,1695.46,Closed
M01051,U00816,P004,Pest Control,Medium,2024-02-19,2024-03-26,284.68,Closed
M01052,U00997,P004,Plumbing,Emergency,2023-11-06,2023-12-08,155.88,Closed
M01053,U00978,P004,HVAC,Medium,2023-11-14,2023-12-07,1174.86,Closed
M01054,U00943,P004,Flooring,High,2025-06-11,2025-06-13,867.69,Closed
M01055,U00859,P004,Electrical,Low,2024-06-04,2024-07-14,1101.58,Closed
M01056,U00849,P004,Pest Control,Medium,2024-08-15,2024-09-17,2063.0,Closed
M01057,U00814,P004,Appliance,Low,2026-02-16,2026-03-12,352.58,Closed
M01058,U00812,P004,Electrical,Low,2023-06-23,2023-07-03,2247.95,Closed
M01059,U00863,P004,Plumbing,High,2025-12-20,2026-01-02,2066.61,Closed
M01060,U00848,P004,Appliance,High,2024-10-02,,0.0,Open
M01061,U00871,P004,Plumbing,Medium,2024-10-16,2024-10-25,1136.5,Closed
M01062,U00919,P004,Pest Control,Low,2024-06-02,2024-06-29,910.91,Closed
M01063,U00814,P004,HVAC,Medium,2024-07-17,2024-08-13,2421.65,Closed
M01064,U00965,P004,Flooring,Low,2025-10-05,2025-10-22,1161.54,Closed
M01065,U00961,P004,Appliance,Medium,2025-10-10,2025-10-19,2240.91,Closed
M01066,U00915,P004,Electrical,High,2023-09-26,2023-10-17,326.2,Closed
M01067,U00795,P004,Appliance,High,2026-02-23,2026-04-02,56.71,Closed
M01068,U01028,P004,Plumbing,Low,2024-05-30,2024-07-03,273.71,Closed
M01069,U00988,P004,Electrical,Emergency,2024-07-19,,0.0,Open
M01070,U00915,P004,Appliance,Medium,2024-09-13,2024-09-28,90.91,Closed
M01071,U00981,P004,Appliance,Emergency,2024-12-29,2025-02-12,833.2,Closed
M01072,U00833,P004,Pest Control,High,2025-04-08,2025-04-12,2246.14,Closed
M01073,U00943,P004,HVAC,Medium,2024-01-08,2024-01-23,128.56,Closed
M01074,U00930,P004,HVAC,High,2024-11-24,2024-12-28,1971.1,Closed
M01075,U00961,P004,General,Low,2023-07-21,2023-07-24,796.24,Closed
M01076,U00825,P004,Appliance,Medium,2026-03-30,2026-04-20,291.39,Closed
M01077,U00905,P004,HVAC,Medium,2025-08-10,2025-08-26,599.46,Closed
M01078,U01005,P004,HVAC,Medium,2023-06-14,2023-07-08,1764.76,Closed
M01079,U00891,P004,Electrical,Low,2023-06-06,2023-07-11,2254.29,Closed
M01080,U00853,P004,Electrical,Medium,2024-09-20,2024-10-19,130.86,Closed
M01081,U00867,P004,Plumbing,High,2023-06-22,,0.0,Open
M01082,U00930,P004,Electrical,Low,2024-01-14,,0.0,Open
M01083,U00966,P004,General,Emergency,2024-05-13,2024-06-26,2094.95,Closed
M01084,U00906,P004,Pest Control,Medium,2026-01-19,2026-03-02,2109.39,Closed
M01085,U01068,P004,Appliance,High,2024-01-09,2024-02-17,1138.9,Closed
M01086,U00810,P004,Appliance,Emergency,2023-12-11,2023-12-27,2421.29,Closed
M01087,U00914,P004,Plumbing,Low,2023-09-26,2023-10-20,2236.58,Closed
M01088,U00834,P004,Pest Control,High,2024-06-22,2024-08-03,230.41,Closed
M01089,U00900,P004,Electrical,Medium,2026-03-20,2026-04-28,1797.8,Closed
M01090,U00923,P004,General,Medium,2023-08-28,2023-10-08,775.24,Closed
M01091,U00973,P004,Pest Control,Medium,2025-04-15,2025-05-09,1194.36,Closed
M01092,U01046,P004,Pest Control,High,2025-06-25,2025-07-12,1010.3,Closed
M01093,U00798,P004,Electrical,Emergency,2025-03-18,2025-04-29,2357.39,Closed
M01094,U00885,P004,Electrical,Low,2024-04-23,2024-05-02,2446.57,Closed
M01095,U00988,P004,Pest Control,Low,2024-02-04,2024-03-08,2158.82,Closed
M01096,U00802,P004,General,Low,2023-07-25,,0.0,Open
M01097,U00904,P004,Electrical,Low,2023-10-18,2023-11-24,58.55,Closed
M01098,U00826,P004,General,High,2023-09-09,2023-09-22,2486.93,Closed
M01099,U01047,P004,General,High,2024-05-10,2024-06-02,2326.21,Closed
M01100,U01060,P004,Electrical,High,2026-03-02,,0.0,Open
M01101,U00817,P004,Plumbing,Medium,2026-01-06,2026-01-31,1290.98,Closed
M01102,U00843,P004,Plumbing,Emergency,2025-04-18,2025-05-30,1943.63,Closed
M01103,U00997,P004,Appliance,High,2023-07-28,,0.0,Open
M01104,U01022,P004,HVAC,Medium,2025-06-11,2025-07-18,1730.32,Closed
M01105,U00877,P004,HVAC,Low,2025-05-26,,0.0,Open
M01106,U00853,P004,HVAC,Medium,2025-08-30,2025-10-06,2337.69,Closed
M01107,U01027,P004,Pest Control,Medium,2024-05-23,2024-05-27,1265.17,Closed
M01108,U00846,P004,Electrical,High,2024-11-26,,0.0,Open
M01109,U01060,P004,Electrical,High,2024-06-22,2024-06-30,1399.94,Closed
M01110,U00849,P004,Electrical,High,2024-11-18,2024-12-07,1272.86,Closed
M01111,U00914,P004,Appliance,Emergency,2025-04-13,2025-05-03,579.59,Closed
M01112,U00912,P004,Appliance,High,2026-01-17,2026-01-29,909.14,Closed
M01113,U00810,P004,Pest Control,Low,2024-07-14,2024-08-08,2235.54,Closed
M01114,U01010,P004,General,Emergency,2024-02-08,2024-03-11,324.24,Closed
M01115,U00837,P004,Flooring,High,2024-06-22,2024-07-08,1711.7,Closed
M01116,U00900,P004,General,Low,2024-10-15,2024-11-15,1414.19,Closed
M01117,U00812,P004,Appliance,High,2024-02-27,2024-03-29,966.08,Closed
M01118,U00912,P004,Appliance,Medium,2024-05-30,2024-06-10,180.5,Closed
M01119,U00933,P004,Pest Control,Emergency,2026-03-02,2026-04-04,353.53,Closed
M01120,U00887,P004,Flooring,Medium,2025-09-03,2025-10-16,1493.62,Closed
M01121,U00940,P004,General,Medium,2024-02-06,2024-03-14,2435.21,Closed
M01122,U00857,P004,HVAC,Emergency,2024-08-26,2024-10-07,1177.22,Closed
M01123,U01012,P004,Appliance,Low,2024-10-13,2024-10-31,1729.87,Closed
M01124,U01016,P004,Appliance,Low,2025-03-09,2025-04-09,1747.17,Closed
M01125,U01045,P004,General,High,2023-11-09,2023-11-23,231.7,Closed
M01126,U00856,P004,General,Medium,2024-08-07,2024-08-28,555.67,Closed
M01127,U00918,P004,Flooring,Low,2023-10-19,2023-11-20,911.71,Closed
M01128,U00864,P004,Electrical,Medium,2023-09-11,2023-10-14,134.87,Closed
M01129,U00888,P004,Electrical,Emergency,2025-07-04,2025-07-27,2479.94,Closed
M01130,U00887,P004,Flooring,Medium,2024-07-08,2024-07-15,1046.99,Closed
M01131,U00985,P004,Pest Control,High,2023-06-10,,0.0,Open
M01132,U01066,P004,Appliance,Medium,2023-07-04,2023-07-22,608.18,Closed
M01133,U00931,P004,Appliance,Low,2023-10-02,,0.0,Open
M01134,U00826,P004,Plumbing,Medium,2024-03-25,,0.0,Open
M01135,U01034,P004,Appliance,Emergency,2024-06-30,2024-08-07,418.12,Closed
M01136,U00792,P004,Plumbing,Emergency,2023-10-24,2023-12-04,1556.63,Closed
M01137,U00850,P004,HVAC,Medium,2024-10-15,2024-11-05,564.84,Closed
M01138,U00949,P004,Pest Control,Emergency,2023-11-06,2023-11-27,1805.77,Closed
M01139,U00811,P004,Pest Control,Medium,2025-02-03,2025-03-01,180.37,Closed
M01140,U00839,P004,Pest Control,High,2025-01-07,,0.0,Open
M01141,U00874,P004,Electrical,Medium,2025-02-08,,0.0,Open
M01142,U00963,P004,Appliance,Medium,2025-09-30,,0.0,Open
M01143,U00793,P004,HVAC,Low,2024-09-15,2024-10-02,1992.96,Closed
M01144,U00878,P004,HVAC,Medium,2025-01-03,2025-01-09,1889.34,Closed
M01145,U00918,P004,General,Medium,2024-09-12,2024-10-07,2287.02,Closed
M01146,U00966,P004,Pest Control,Medium,2026-01-23,2026-03-07,174.06,Closed
M01147,U00817,P004,Pest Control,Medium,2023-11-05,2023-12-12,2488.27,Closed
M01148,U00975,P004,Plumbing,High,2024-06-23,2024-06-28,686.41,Closed
M01149,U00835,P004,General,Medium,2023-06-01,,0.0,Open
M01150,U00876,P004,Appliance,Low,2026-02-23,2026-02-28,988.28,Closed
M01151,U00813,P004,Flooring,Medium,2025-11-10,2025-11-16,1345.51,Closed
M01152,U00963,P004,Appliance,Low,2024-06-27,2024-07-10,1115.14,Closed
M01153,U00976,P004,General,Low,2024-03-14,2024-04-22,2010.3,Closed
M01154,U00826,P004,Appliance,High,2025-03-16,2025-04-14,1634.65,Closed
M01155,U00842,P004,General,Medium,2026-01-25,2026-03-03,195.88,Closed
M01156,U00960,P004,HVAC,Medium,2024-05-31,2024-07-08,2163.83,Closed
M01157,U00844,P004,General,Medium,2024-04-23,2024-06-01,712.32,Closed
M01158,U00849,P004,Appliance,Low,2025-01-03,2025-01-09,580.18,Closed
M01159,U01054,P004,Appliance,High,2024-06-23,2024-07-12,2144.07,Closed
M01160,U01003,P004,Appliance,Medium,2023-06-12,,0.0,Open
M01161,U00875,P004,Pest Control,Low,2024-01-08,2024-01-11,422.76,Closed
M01162,U01051,P004,General,Medium,2025-02-19,2025-03-24,1308.05,Closed
M01163,U01058,P004,Electrical,High,2025-06-15,2025-07-20,231.55,Closed
M01164,U01069,P004,HVAC,High,2024-06-17,,0.0,Open
M01165,U00855,P004,HVAC,High,2025-12-23,,0.0,Open
M01166,U00959,P004,Flooring,Low,2025-09-30,2025-10-18,1749.93,Closed
M01167,U00855,P004,Appliance,Medium,2024-04-02,2024-05-08,1653.85,Closed
M01168,U00840,P004,Plumbing,Medium,2023-10-05,2023-10-14,583.43,Closed
M01169,U00975,P004,Electrical,Emergency,2024-05-15,,0.0,Open
M01170,U00912,P004,Appliance,Medium,2024-10-26,,0.0,Open
M01171,U00798,P004,General,Medium,2024-03-29,,0.0,Open
M01172,U00920,P004,Electrical,Medium,2025-08-13,2025-08-19,1592.84,Closed
M01173,U00872,P004,Plumbing,Medium,2025-03-03,2025-03-20,439.37,Closed
M01174,U01066,P004,Electrical,High,2023-08-20,,0.0,Open
M01175,U01034,P004,Electrical,Low,2025-02-26,2025-04-07,2300.85,Closed
M01176,U00893,P004,General,Emergency,2026-03-07,2026-04-04,1785.4,Closed
M01177,U01032,P004,Appliance,Low,2026-03-19,2026-03-28,233.84,Closed
M01178,U01021,P004,General,Medium,2024-05-31,,0.0,Open
M01179,U00818,P004,Plumbing,Medium,2024-08-21,2024-09-14,2143.46,Closed
M01180,U00801,P004,General,Emergency,2026-03-06,,0.0,Open
M01181,U00866,P004,Appliance,High,2024-03-08,2024-03-20,1109.04,Closed
M01182,U00940,P004,Plumbing,High,2024-07-29,2024-08-30,2495.32,Closed
M01183,U01014,P004,Pest Control,Medium,2025-03-15,2025-03-30,1411.1,Closed
M01184,U00844,P004,Pest Control,Emergency,2024-05-12,,0.0,Open
M01185,U01053,P004,Flooring,Medium,2025-07-20,2025-09-01,1585.07,Closed
M01186,U01027,P004,Flooring,High,2023-07-14,2023-07-17,721.78,Closed
M01187,U00910,P004,Appliance,High,2024-09-16,2024-10-26,1525.11,Closed
M01188,U00912,P004,Plumbing,Low,2025-10-21,2025-11-28,508.36,Closed
M01189,U00833,P004,General,Medium,2025-03-14,2025-04-13,1813.79,Closed
M01190,U00969,P004,Plumbing,High,2023-06-07,2023-07-01,65.02,Closed
M01191,U01074,P004,Pest Control,Medium,2024-12-30,2025-02-08,1549.29,Closed
M01192,U00996,P004,HVAC,Medium,2025-12-21,2026-01-17,1775.66,Closed
M01193,U01004,P004,HVAC,Low,2024-09-29,2024-09-30,2039.07,Closed
M01194,U00975,P004,Plumbing,Emergency,2024-11-08,2024-12-01,730.86,Closed
M01195,U00879,P004,HVAC,Medium,2025-04-12,2025-04-25,2051.97,Closed
M01196,U00888,P004,General,Low,2025-04-01,2025-04-24,770.66,Closed
M01197,U01003,P004,HVAC,Medium,2024-01-11,,0.0,Open
M01198,U00842,P004,Plumbing,Emergency,2025-09-19,2025-10-11,312.77,Closed
M01199,U00909,P004,Pest Control,High,2024-09-12,2024-10-05,1848.63,Closed
M01200,U00797,P004,Pest Control,Medium,2023-08-02,2023-09-03,631.51,Closed
M01201,U00864,P004,HVAC,Medium,2024-11-16,2024-12-31,1242.82,Closed
M01202,U01049,P004,Pest Control,High,2023-08-20,,0.0,Open
M01203,U00893,P004,Pest Control,Medium,2024-08-17,2024-09-21,324.49,Closed
M01204,U01056,P004,Plumbing,High,2023-10-08,,0.0,Open
M01205,U01061,P004,Pest Control,Emergency,2024-09-14,2024-10-04,1703.13,Closed
M01206,U00955,P004,HVAC,Low,2023-10-23,,0.0,Open
M01207,U01017,P004,General,Medium,2025-10-14,2025-11-15,2233.31,Closed
M01208,U00903,P004,Plumbing,Low,2025-02-16,2025-03-02,634.58,Closed
M01209,U00845,P004,Plumbing,Emergency,2026-03-28,2026-04-13,181.9,Closed
M01210,U01013,P004,General,Medium,2024-11-13,2024-11-15,115.54,Closed
M01211,U01064,P004,Plumbing,Emergency,2023-07-09,2023-08-05,779.71,Closed
M01212,U00982,P004,General,Low,2023-08-16,,0.0,Open
M01213,U00858,P004,Plumbing,Emergency,2024-04-09,2024-04-26,108.15,Closed
M01214,U00836,P004,Electrical,Low,2024-03-02,2024-03-30,203.57,Closed
M01215,U01073,P004,Electrical,Emergency,2025-11-29,2026-01-09,519.32,Closed
M01216,U00824,P004,Appliance,Emergency,2026-02-04,,0.0,Open
M01217,U00797,P004,HVAC,Medium,2023-07-13,2023-08-24,812.9,Closed
M01218,U01045,P004,Appliance,Medium,2024-07-24,2024-08-02,305.96,Closed
M01219,U01002,P004,Appliance,Low,2023-09-01,,0.0,Open
M01220,U00942,P004,Pest Control,High,2023-06-04,2023-07-15,766.13,Closed
M01221,U00894,P004,Plumbing,Medium,2025-04-19,2025-05-19,1449.5,Closed
M01222,U00860,P004,Plumbing,High,2024-03-27,2024-04-05,1713.59,Closed
M01223,U00974,P004,Electrical,High,2024-02-23,2024-03-26,975.54,Closed
M01224,U00831,P004,General,Emergency,2026-03-14,2026-04-13,1253.21,Closed
M01225,U01035,P004,General,High,2025-06-29,,0.0,Open
M01226,U00903,P004,Flooring,High,2026-01-07,2026-01-16,1985.09,Closed
M01227,U01066,P004,Plumbing,Emergency,2024-08-31,2024-10-12,1607.86,Closed
M01228,U00874,P004,Plumbing,Medium,2026-04-03,2026-04-06,723.53,Closed
M01229,U00851,P004,Flooring,Medium,2025-03-15,2025-04-17,1054.23,Closed
M01230,U01053,P004,Pest Control,Low,2025-12-21,,0.0,Open
M01231,U00906,P004,Appliance,Low,2023-08-02,2023-09-09,1660.44,Closed
M01232,U00951,P004,General,Low,2024-10-20,2024-10-27,902.2,Closed
M01233,U01040,P004,Pest Control,Medium,2025-04-09,2025-05-16,309.81,Closed
M01234,U01068,P004,General,Medium,2024-10-01,2024-10-10,130.77,Closed
M01235,U00934,P004,Pest Control,Medium,2024-06-26,2024-08-03,497.62,Closed
M01236,U00833,P004,General,Emergency,2025-03-09,2025-04-05,608.36,Closed
M01237,U00952,P004,Pest Control,High,2025-12-21,2025-12-25,1860.26,Closed
M01238,U00830,P004,Pest Control,Medium,2024-07-08,2024-08-20,733.81,Closed
M01239,U00820,P004,General,Medium,2025-06-05,2025-06-28,1811.52,Closed
M01240,U00904,P004,General,Medium,2024-11-28,2024-12-01,1152.93,Closed
M01241,U01056,P004,General,Emergency,2025-09-24,2025-11-08,2420.83,Closed
M01242,U01061,P004,Flooring,Emergency,2024-05-03,2024-05-12,2438.64,Closed
M01243,U00846,P004,Pest Control,Low,2023-08-19,2023-08-28,1713.88,Closed
M01244,U00796,P004,Appliance,Low,2025-02-25,2025-03-02,2468.56,Closed
M01245,U00880,P004,Appliance,High,2024-01-03,2024-01-27,1688.23,Closed
M01246,U01067,P004,General,Low,2024-12-24,2024-12-26,2383.78,Closed
M01247,U00951,P004,Flooring,High,2025-09-15,2025-10-19,1075.17,Closed
M01248,U00931,P004,HVAC,High,2024-02-14,2024-03-05,2068.13,Closed
M01249,U01046,P004,Plumbing,Medium,2025-09-26,2025-10-04,2022.75,Closed
M01250,U00852,P004,Flooring,High,2026-01-10,2026-01-25,643.36,Closed
M01251,U00959,P004,Electrical,Low,2025-01-05,2025-01-20,1975.28,Closed
M01252,U00806,P004,Electrical,Medium,2024-03-02,2024-03-27,1665.55,Closed
M01253,U01063,P004,Flooring,Emergency,2026-02-13,2026-03-02,1521.76,Closed
M01254,U00822,P004,Pest Control,Medium,2023-09-25,2023-10-10,1307.89,Closed
M01255,U00843,P004,Pest Control,High,2025-11-22,2025-12-25,2337.07,Closed
M01256,U00865,P004,Appliance,High,2024-04-25,2024-04-27,742.15,Closed
M01257,U01062,P004,Plumbing,Low,2024-06-27,2024-07-30,1093.71,Closed
M01258,U00939,P004,HVAC,Medium,2024-10-19,2024-11-05,2309.7,Closed
M01259,U00986,P004,Pest Control,Medium,2023-12-16,2023-12-24,456.83,Closed
M01260,U00980,P004,Flooring,Low,2026-01-28,2026-02-13,714.51,Closed
M01261,U01027,P004,Appliance,Medium,2024-04-12,2024-05-07,2024.86,Closed
M01262,U01032,P004,Appliance,Low,2025-04-08,2025-04-17,822.25,Closed
M01263,U00871,P004,HVAC,Low,2023-10-28,,0.0,Open
M01264,U00924,P004,Plumbing,Low,2024-01-19,2024-01-21,1618.19,Closed
M01265,U00806,P004,Electrical,Low,2026-02-26,2026-03-24,1641.56,Closed
M01266,U00896,P004,Plumbing,Low,2025-06-08,,0.0,Open
M01267,U00882,P004,Plumbing,Medium,2024-11-24,2024-12-22,1971.23,Closed
M01268,U01016,P004,General,Medium,2025-06-18,,0.0,Open
M01269,U00927,P004,General,Medium,2025-03-09,2025-03-17,353.05,Closed
M01270,U01001,P004,Plumbing,Medium,2025-02-27,2025-03-09,1062.06,Closed
M01271,U00835,P004,Flooring,Medium,2025-04-05,2025-05-04,1919.81,Closed
M01272,U00954,P004,Flooring,Medium,2025-08-31,2025-10-12,1580.92,Closed
M01273,U00822,P004,Flooring,Low,2024-12-04,,0.0,Open
M01274,U00951,P004,Plumbing,Medium,2024-06-27,2024-07-20,1410.14,Closed
M01275,U00909,P004,Pest Control,Medium,2023-09-23,2023-11-05,1855.18,Closed
M01276,U00962,P004,General,Medium,2026-04-06,2026-04-28,118.65,Closed
M01277,U01045,P004,Appliance,Low,2026-03-15,2026-04-17,265.67,Closed
M01278,U01022,P004,Pest Control,Medium,2025-06-08,2025-06-27,2284.57,Closed
M01279,U00975,P004,HVAC,Medium,2026-01-25,2026-02-25,670.12,Closed
M01280,U00932,P004,Flooring,High,2024-11-23,,0.0,Open
M01281,U00917,P004,Plumbing,Medium,2025-10-22,2025-10-26,169.58,Closed
M01282,U00796,P004,Electrical,Emergency,2024-03-04,2024-04-08,1114.26,Closed
M01283,U01026,P004,Appliance,Medium,2024-07-30,2024-09-06,608.28,Closed
M01284,U00972,P004,General,Medium,2025-07-17,2025-07-24,392.3,Closed
M01285,U00803,P004,Pest Control,Medium,2023-07-20,2023-08-13,670.54,Closed
M01286,U00973,P004,General,Medium,2025-11-08,2025-12-06,198.09,Closed
M01287,U00905,P004,HVAC,Medium,2026-01-15,2026-02-21,401.14,Closed
M01288,U00861,P004,Appliance,Low,2026-02-01,2026-02-09,1729.81,Closed
M01289,U00821,P004,HVAC,Medium,2025-07-01,2025-07-16,1886.32,Closed
M01290,U00944,P004,HVAC,Emergency,2024-11-11,,0.0,Open
M01291,U00871,P004,Electrical,Emergency,2025-06-02,2025-06-18,1097.08,Closed
M01292,U01047,P004,Flooring,Medium,2025-09-26,2025-10-18,2319.82,Closed
M01293,U00948,P004,Flooring,Medium,2025-05-26,,0.0,Open
M01294,U01051,P004,Plumbing,Medium,2025-12-05,2025-12-12,1257.88,Closed
M01295,U00939,P004,General,Medium,2025-11-16,2025-12-20,610.03,Closed
M01296,U00866,P004,General,Medium,2023-07-19,2023-08-27,2414.23,Closed
M01297,U00993,P004,Pest Control,Medium,2026-01-30,2026-03-01,1051.2,Closed
M01298,U00930,P004,General,Low,2024-12-18,,0.0,Open
M01299,U00934,P004,General,High,2025-04-19,2025-04-26,247.88,Closed
M01300,U01074,P004,Electrical,Medium,2026-03-30,2026-04-07,2413.82,Closed
M01301,U00971,P004,Plumbing,Medium,2024-02-24,2024-04-03,446.74,Closed
M01302,U01036,P004,Pest Control,Medium,2025-04-24,2025-05-05,1993.2,Closed
M01303,U01061,P004,General,Medium,2025-11-22,2025-12-19,1251.4,Closed
M01304,U00931,P004,HVAC,Medium,2024-08-04,2024-08-21,581.71,Closed
M01305,U00909,P004,Pest Control,High,2024-07-01,2024-07-10,1802.86,Closed
M01306,U01058,P004,HVAC,Emergency,2025-10-04,2025-11-11,508.41,Closed
M01307,U00968,P004,Plumbing,Low,2023-06-25,2023-06-26,1249.81,Closed
M01308,U00876,P004,Plumbing,Medium,2024-07-01,,0.0,Open
M01309,U00920,P004,General,Emergency,2025-07-29,,0.0,Open
M01310,U00987,P004,Pest Control,Medium,2024-08-17,,0.0,Open
M01311,U00826,P004,Appliance,Medium,2026-01-31,2026-02-02,922.44,Closed
M01312,U00794,P004,Flooring,Emergency,2024-07-03,2024-08-02,593.85,Closed
M01313,U00977,P004,Plumbing,High,2024-08-03,,0.0,Open
M01314,U01031,P004,Electrical,Medium,2024-01-02,,0.0,Open
M01315,U01035,P004,HVAC,Medium,2023-11-23,2023-12-27,882.72,Closed
M01316,U00873,P004,General,High,2025-07-04,2025-08-18,115.66,Closed
M01317,U00868,P004,Electrical,Emergency,2023-07-08,2023-07-12,1206.57,Closed
M01318,U00880,P004,Plumbing,Emergency,2026-02-03,2026-02-14,2362.23,Closed
M01319,U00854,P004,Flooring,Emergency,2024-12-23,2025-01-08,1510.71,Closed
M01320,U00957,P004,Flooring,High,2023-08-17,2023-08-31,234.7,Closed
M01321,U00959,P004,Pest Control,Emergency,2026-01-07,,0.0,Open
M01322,U00850,P004,Electrical,Medium,2025-11-29,,0.0,Open
M01323,U00807,P004,HVAC,Medium,2024-07-07,2024-08-12,1338.15,Closed
M01324,U00821,P004,Pest Control,High,2023-06-07,,0.0,Open
M01325,U00936,P004,Plumbing,High,2025-04-19,2025-05-07,348.32,Closed
M01326,U00905,P004,Plumbing,Low,2025-11-25,2025-12-30,1086.83,Closed
M01327,U00970,P004,Flooring,High,2025-03-26,2025-04-30,878.31,Closed
M01328,U00794,P004,Flooring,Medium,2023-12-16,2023-12-19,776.86,Closed
M01329,U01016,P004,HVAC,Medium,2025-08-09,2025-08-28,1709.03,Closed
M01330,U00857,P004,Electrical,Medium,2026-03-24,2026-04-15,305.74,Closed
M01331,U00855,P004,Appliance,Medium,2023-08-20,2023-09-04,1645.69,Closed
M01332,U00930,P004,Pest Control,Medium,2023-09-03,2023-10-18,685.16,Closed
M01333,U00997,P004,HVAC,Low,2026-02-22,,0.0,Open
M01334,U00925,P004,General,Medium,2025-01-26,2025-02-08,2152.87,Closed
M01335,U00938,P004,Plumbing,High,2025-07-13,2025-07-16,1131.97,Closed
M01336,U01006,P004,Flooring,Emergency,2025-06-07,2025-07-06,713.3,Closed
M01337,U00830,P004,Pest Control,Low,2023-09-20,2023-10-18,1171.44,Closed
M01338,U00869,P004,Electrical,Medium,2023-12-05,2024-01-14,628.57,Closed
M01339,U01022,P004,Flooring,Emergency,2025-03-11,2025-04-11,178.34,Closed
M01340,U00873,P004,Appliance,Emergency,2024-08-09,,0.0,Open
M01341,U00848,P004,Electrical,Medium,2025-05-30,2025-07-08,1327.77,Closed
M01342,U00867,P004,Appliance,Medium,2025-11-15,2025-12-03,1128.97,Closed
M01343,U00941,P004,Plumbing,High,2024-07-16,2024-07-21,2014.41,Closed
M01344,U01020,P004,Appliance,High,2024-05-31,,0.0,Open
M01345,U00863,P004,Pest Control,Low,2024-08-25,2024-09-05,1200.58,Closed
M01346,U00898,P004,Appliance,High,2024-01-28,2024-02-22,2233.01,Closed
M01347,U00886,P004,Plumbing,Medium,2024-10-23,2024-11-28,1962.05,Closed
M01348,U01026,P004,General,Emergency,2025-05-15,,0.0,Open
M01349,U00850,P004,Appliance,Medium,2024-03-17,2024-03-29,884.03,Closed
M01350,U00990,P004,Electrical,Low,2023-06-15,2023-06-16,2194.88,Closed
M01351,U00962,P004,Electrical,Emergency,2024-08-09,2024-09-17,163.14,Closed
M01352,U00897,P004,Plumbing,Medium,2024-12-02,2024-12-18,2063.45,Closed
M01353,U00999,P004,Appliance,Medium,2024-02-12,2024-03-04,1112.52,Closed
M01354,U01066,P004,Appliance,Emergency,2025-11-25,,0.0,Open
M01355,U01017,P004,Pest Control,Low,2026-03-17,,0.0,Open
M01356,U01010,P004,Plumbing,Low,2026-03-18,2026-04-12,293.32,Closed
M01357,U00934,P004,Pest Control,Medium,2024-10-19,,0.0,Open
M01358,U01089,P005,Pest Control,Medium,2023-11-10,2023-12-23,1246.09,Closed
M01359,U01155,P005,Appliance,Medium,2025-08-02,2025-08-08,1667.78,Closed
M01360,U01239,P005,Pest Control,High,2024-10-01,2024-11-15,1173.16,Closed
M01361,U01123,P005,Pest Control,Low,2025-06-02,,0.0,Open
M01362,U01257,P005,Electrical,Medium,2023-06-13,2023-06-30,2431.98,Closed
M01363,U01289,P005,Flooring,High,2025-10-26,2025-11-05,761.65,Closed
M01364,U01214,P005,General,High,2025-02-19,2025-03-02,1248.13,Closed
M01365,U01168,P005,HVAC,Low,2024-10-26,2024-12-04,1282.63,Closed
M01366,U01196,P005,HVAC,High,2024-07-29,2024-09-11,1451.29,Closed
M01367,U01097,P005,General,Medium,2024-03-06,2024-03-21,1461.79,Closed
M01368,U01225,P005,Pest Control,Emergency,2024-04-22,2024-05-29,1974.43,Closed
M01369,U01079,P005,Electrical,Low,2024-08-07,,0.0,Open
M01370,U01111,P005,General,Low,2025-01-13,2025-02-15,683.49,Closed
M01371,U01275,P005,Appliance,High,2025-12-15,,0.0,Open
M01372,U01199,P005,Plumbing,Medium,2024-11-26,2024-12-26,1642.26,Closed
M01373,U01173,P005,Electrical,Low,2025-01-28,2025-03-05,1493.29,Closed
M01374,U01135,P005,Flooring,Low,2023-12-20,2024-01-09,957.93,Closed
M01375,U01243,P005,Electrical,High,2025-12-08,2026-01-03,2333.92,Closed
M01376,U01285,P005,Electrical,High,2025-07-28,2025-08-14,1227.61,Closed
M01377,U01176,P005,Plumbing,Emergency,2025-05-23,2025-06-25,1694.47,Closed
M01378,U01163,P005,Pest Control,Medium,2025-11-09,2025-11-30,2320.11,Closed
M01379,U01094,P005,Electrical,Medium,2023-10-06,2023-11-15,1366.35,Closed
M01380,U01202,P005,Flooring,Medium,2026-03-23,2026-04-02,1196.65,Closed
