unit_id,property_id,unit_number,unit_type,sqft,market_rent,floor,status,name,city,property_type,year_built,is_vacant,annual_market_revenue,rent_per_sqft,property_age,needs_attention,rent_tier,actual_rent,loss_to_lease,occupancy_status
U01626,P007,019,1BR/1BA,811,1884.0,6,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22608.0,2.32,7,0,Mid-Range,0.0,1884.0,Vacant
U01627,P007,020,1BR/1BA,807,1692.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,20304.0,2.1,7,0,Mid-Range,1656.0,36.0,Occupied
U01628,P007,021,1BR/1BA,832,1853.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22236.0,2.23,7,0,Mid-Range,1658.0,195.0,Occupied
U01629,P007,022,1BR/1BA,843,1856.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22272.0,2.2,7,0,Mid-Range,1674.0,182.0,Occupied
U01630,P007,023,1BR/1BA,673,1875.0,6,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22500.0,2.79,7,0,Mid-Range,0.0,1875.0,Vacant
U01631,P007,024,1BR/1BA,674,1732.0,6,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,20784.0,2.57,7,0,Mid-Range,0.0,1732.0,Vacant
U01632,P007,025,1BR/1BA,770,1643.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,19716.0,2.13,7,0,Mid-Range,1577.0,66.0,Occupied
U01633,P007,026,1BR/1BA,807,1653.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,19836.0,2.05,7,0,Mid-Range,1528.0,125.0,Occupied
U01634,P007,027,1BR/1BA,696,1830.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,21960.0,2.63,7,0,Mid-Range,1695.0,135.0,Occupied
U01635,P007,028,1BR/1BA,733,1731.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,20772.0,2.36,7,0,Mid-Range,1610.0,121.0,Occupied
U01636,P007,029,1BR/1BA,771,1595.0,4,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,19140.0,2.07,7,0,Mid-Range,0.0,1595.0,Vacant
U01637,P007,030,1BR/1BA,693,1663.0,3,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,19956.0,2.4,7,0,Mid-Range,0.0,1663.0,Vacant
U01638,P007,031,1BR/1BA,797,1601.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,19212.0,2.01,7,0,Mid-Range,1517.0,84.0,Occupied
U01639,P007,032,1BR/1BA,832,1869.0,3,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,22428.0,2.25,7,0,Mid-Range,0.0,1869.0,Vacant
U01640,P007,033,1BR/1BA,816,1578.0,3,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,18936.0,1.93,7,0,Mid-Range,0.0,1578.0,Vacant
U01641,P007,034,1BR/1BA,768,1710.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,20520.0,2.23,7,0,Mid-Range,1567.0,143.0,Occupied
U01642,P007,035,1BR/1BA,808,1647.0,2,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,19764.0,2.04,7,0,Mid-Range,0.0,1647.0,Vacant
U01643,P007,036,1BR/1BA,748,1576.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,18912.0,2.11,7,0,Mid-Range,0.0,1576.0,Vacant
U01644,P007,037,1BR/1BA,760,1864.0,4,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,22368.0,2.45,7,0,Mid-Range,0.0,1864.0,Vacant
U01645,P007,038,1BR/1BA,737,1768.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,21216.0,2.4,7,0,Mid-Range,1655.0,113.0,Occupied
U01646,P007,039,1BR/1BA,819,1818.0,6,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,21816.0,2.22,7,0,Mid-Range,0.0,1818.0,Vacant
U01647,P007,040,1BR/1BA,774,1596.0,5,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,19152.0,2.06,7,0,Mid-Range,0.0,1596.0,Vacant
U01648,P007,041,1BR/1BA,733,1772.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,21264.0,2.42,7,0,Mid-Range,1666.0,106.0,Occupied
U01649,P007,042,1BR/1BA,728,1932.0,1,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,23184.0,2.65,7,0,Mid-Range,0.0,1932.0,Vacant
U01650,P007,043,1BR/1BA,677,1824.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,21888.0,2.69,7,0,Mid-Range,1681.0,143.0,Occupied
U01651,P007,044,1BR/1BA,733,1748.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,20976.0,2.38,7,0,Mid-Range,1646.0,102.0,Occupied
U01652,P007,045,1BR/1BA,673,1637.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,19644.0,2.43,7,0,Mid-Range,0.0,1637.0,Vacant
U01653,P007,046,2BR/1BA,1043,2086.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25032.0,2.0,7,0,Premium,1924.0,162.0,Occupied
U01654,P007,047,2BR/1BA,1019,1867.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22404.0,1.83,7,0,Mid-Range,1746.0,121.0,Occupied
U01655,P007,048,2BR/1BA,949,2077.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24924.0,2.19,7,0,Premium,2023.0,54.0,Occupied
U01656,P007,049,2BR/1BA,902,2107.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25284.0,2.34,7,0,Premium,1871.0,236.0,Occupied
U01657,P007,050,2BR/1BA,995,2157.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25884.0,2.17,7,0,Premium,2147.0,10.0,Occupied
U01658,P007,051,2BR/1BA,961,2123.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25476.0,2.21,7,0,Premium,2015.0,108.0,Occupied
U01659,P007,052,2BR/1BA,999,1804.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,21648.0,1.81,7,0,Mid-Range,1644.0,160.0,Occupied
U01660,P007,053,2BR/1BA,882,2184.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26208.0,2.48,7,0,Premium,2172.0,12.0,Occupied
U01661,P007,054,2BR/1BA,990,2236.0,1,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,26832.0,2.26,7,0,Premium,0.0,2236.0,Vacant
U01662,P007,055,2BR/1BA,941,1849.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22188.0,1.96,7,0,Mid-Range,1764.0,85.0,Occupied
U01663,P007,056,2BR/1BA,910,1994.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,23928.0,2.19,7,0,Mid-Range,1765.0,229.0,Occupied
U01664,P007,057,2BR/1BA,1010,1943.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,23316.0,1.92,7,0,Mid-Range,1732.0,211.0,Occupied
U01665,P007,058,2BR/1BA,947,1996.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,23952.0,2.11,7,0,Mid-Range,1980.0,16.0,Occupied
U01666,P007,059,2BR/1BA,971,1863.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22356.0,1.92,7,0,Mid-Range,1809.0,54.0,Occupied
U01667,P007,060,2BR/1BA,942,2178.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26136.0,2.31,7,0,Premium,2152.0,26.0,Occupied
U01668,P007,061,2BR/1BA,1021,1856.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,22272.0,1.82,7,0,Mid-Range,1802.0,54.0,Occupied
U01669,P007,062,2BR/1BA,1015,1807.0,6,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,21684.0,1.78,7,0,Mid-Range,0.0,1807.0,Vacant
U01670,P007,063,2BR/1BA,1018,1997.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,23964.0,1.96,7,0,Mid-Range,1766.0,231.0,Occupied
U01671,P007,064,2BR/2BA,985,2321.0,4,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27852.0,2.36,7,0,Premium,0.0,2321.0,Vacant
U01672,P007,065,2BR/2BA,1128,2302.0,4,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,27624.0,2.04,7,0,Premium,0.0,2302.0,Vacant
U01673,P007,066,2BR/2BA,996,2227.0,4,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,26724.0,2.24,7,0,Premium,0.0,2227.0,Vacant
U01674,P007,067,2BR/2BA,1065,2192.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26304.0,2.06,7,0,Premium,2172.0,20.0,Occupied
U01675,P007,068,2BR/2BA,1058,2302.0,5,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27624.0,2.18,7,0,Premium,0.0,2302.0,Vacant
U01676,P007,069,2BR/2BA,1137,2118.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25416.0,1.86,7,0,Premium,2115.0,3.0,Occupied
U01677,P007,070,2BR/2BA,1055,2463.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29556.0,2.33,7,0,Premium,2226.0,237.0,Occupied
U01678,P007,071,2BR/2BA,958,2489.0,5,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29868.0,2.6,7,0,Premium,0.0,2489.0,Vacant
U01679,P007,072,2BR/2BA,1130,2184.0,5,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26208.0,1.93,7,0,Premium,0.0,2184.0,Vacant
U01680,P007,073,2BR/2BA,1126,2040.0,6,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,24480.0,1.81,7,0,Premium,0.0,2040.0,Vacant
U01681,P007,074,2BR/2BA,1142,2389.0,4,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,28668.0,2.09,7,0,Premium,0.0,2389.0,Vacant
U01682,P007,075,2BR/2BA,970,2262.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27144.0,2.33,7,0,Premium,2211.0,51.0,Occupied
U01683,P007,076,2BR/2BA,1012,2236.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26832.0,2.21,7,0,Premium,2124.0,112.0,Occupied
U01684,P007,077,2BR/2BA,1125,2317.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27804.0,2.06,7,0,Premium,2048.0,269.0,Occupied
U01685,P007,078,2BR/2BA,1106,2026.0,3,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,24312.0,1.83,7,0,Premium,0.0,2026.0,Vacant
U01686,P007,079,2BR/2BA,1149,2005.0,4,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,24060.0,1.74,7,0,Premium,0.0,2005.0,Vacant
U01687,P007,080,2BR/2BA,1070,2287.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27444.0,2.14,7,0,Premium,2111.0,176.0,Occupied
U01688,P007,081,2BR/2BA,1040,2480.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29760.0,2.38,7,0,Premium,2345.0,135.0,Occupied
U01689,P007,082,2BR/2BA,992,2018.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24216.0,2.03,7,0,Premium,1821.0,197.0,Occupied
U01690,P007,083,2BR/2BA,1136,2393.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28716.0,2.11,7,0,Premium,2160.0,233.0,Occupied
U01691,P007,084,2BR/2BA,1111,2237.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,26844.0,2.01,7,0,Premium,0.0,2237.0,Vacant
U01692,P007,085,2BR/2BA,963,2328.0,3,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,27936.0,2.42,7,0,Premium,0.0,2328.0,Vacant
U01693,P007,086,2BR/2BA,956,2143.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25716.0,2.24,7,0,Premium,2099.0,44.0,Occupied
U01694,P007,087,2BR/2BA,1079,2038.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24456.0,1.89,7,0,Premium,1881.0,157.0,Occupied
U01695,P007,088,2BR/2BA,983,2308.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27696.0,2.35,7,0,Premium,2253.0,55.0,Occupied
U01696,P007,089,2BR/2BA,953,2371.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28452.0,2.49,7,0,Premium,2264.0,107.0,Occupied
U01697,P007,090,2BR/2BA,1101,2369.0,6,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28428.0,2.15,7,0,Premium,0.0,2369.0,Vacant
U01698,P007,091,2BR/2BA,1044,2404.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28848.0,2.3,7,0,Premium,2145.0,259.0,Occupied
U01699,P007,092,2BR/2BA,1074,2090.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25080.0,1.95,7,0,Premium,1852.0,238.0,Occupied
U01700,P007,093,2BR/2BA,1037,2492.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,29904.0,2.4,7,0,Premium,0.0,2492.0,Vacant
U01701,P007,094,2BR/2BA,989,2419.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29028.0,2.45,7,0,Premium,2135.0,284.0,Occupied
U01702,P007,095,2BR/2BA,1010,2330.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27960.0,2.31,7,0,Premium,2160.0,170.0,Occupied
U01703,P007,096,2BR/2BA,1003,2289.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27468.0,2.28,7,0,Premium,2254.0,35.0,Occupied
U01704,P007,097,2BR/2BA,1114,2132.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25584.0,1.91,7,0,Premium,1895.0,237.0,Occupied
U01705,P007,098,2BR/2BA,992,2232.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26784.0,2.25,7,0,Premium,2193.0,39.0,Occupied
U01706,P007,099,2BR/2BA,1071,2373.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28476.0,2.22,7,0,Premium,2202.0,171.0,Occupied
U01707,P007,100,2BR/2BA,1047,2342.0,4,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28104.0,2.24,7,0,Premium,0.0,2342.0,Vacant
U01708,P007,101,2BR/2BA,1017,2073.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24876.0,2.04,7,0,Premium,1941.0,132.0,Occupied
U01709,P007,102,2BR/2BA,1023,2464.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29568.0,2.41,7,0,Premium,2178.0,286.0,Occupied
U01710,P007,103,2BR/2BA,1123,2158.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25896.0,1.92,7,0,Premium,1951.0,207.0,Occupied
U01711,P007,104,2BR/2BA,974,2459.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29508.0,2.52,7,0,Premium,2224.0,235.0,Occupied
U01712,P007,105,2BR/2BA,1060,2305.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27660.0,2.17,7,0,Premium,2094.0,211.0,Occupied
U01713,P007,106,2BR/2BA,1035,2135.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25620.0,2.06,7,0,Premium,2110.0,25.0,Occupied
U01714,P007,107,2BR/2BA,1117,2292.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27504.0,2.05,7,0,Premium,2287.0,5.0,Occupied
U01715,P007,108,2BR/2BA,1137,2336.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,28032.0,2.05,7,0,Premium,0.0,2336.0,Vacant
U01716,P007,109,2BR/2BA,1036,2339.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28068.0,2.26,7,0,Premium,2266.0,73.0,Occupied
U01717,P007,110,2BR/2BA,1090,2005.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24060.0,1.84,7,0,Premium,1880.0,125.0,Occupied
U01718,P007,111,2BR/2BA,953,2206.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26472.0,2.31,7,0,Premium,2133.0,73.0,Occupied
U01719,P007,112,2BR/2BA,1125,2223.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26676.0,1.98,7,0,Premium,2089.0,134.0,Occupied
U01720,P007,113,2BR/2BA,1014,2097.0,1,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,25164.0,2.07,7,0,Premium,0.0,2097.0,Vacant
U01721,P007,114,2BR/2BA,973,2028.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24336.0,2.08,7,0,Premium,1890.0,138.0,Occupied
U01722,P007,115,2BR/2BA,1103,2319.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27828.0,2.1,7,0,Premium,2047.0,272.0,Occupied
U01723,P007,116,2BR/2BA,972,2428.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29136.0,2.5,7,0,Premium,2362.0,66.0,Occupied
U01724,P007,117,2BR/2BA,1118,2382.0,6,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,28584.0,2.13,7,0,Premium,0.0,2382.0,Vacant
U01725,P007,118,2BR/2BA,997,2448.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29376.0,2.46,7,0,Premium,2333.0,115.0,Occupied
U01726,P007,119,2BR/2BA,1014,2147.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25764.0,2.12,7,0,Premium,2032.0,115.0,Occupied
U01727,P007,120,2BR/2BA,1113,2227.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26724.0,2.0,7,0,Premium,2164.0,63.0,Occupied
U01728,P007,121,2BR/2BA,1127,2452.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29424.0,2.18,7,0,Premium,2364.0,88.0,Occupied
U01729,P007,122,2BR/2BA,991,2390.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28680.0,2.41,7,0,Premium,2136.0,254.0,Occupied
U01730,P007,123,2BR/2BA,1047,2194.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26328.0,2.1,7,0,Premium,2189.0,5.0,Occupied
U01731,P007,124,2BR/2BA,1017,2089.0,1,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25068.0,2.05,7,0,Premium,0.0,2089.0,Vacant
U01732,P007,125,2BR/2BA,1001,2305.0,2,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27660.0,2.3,7,0,Premium,0.0,2305.0,Vacant
U01733,P007,126,2BR/2BA,977,2072.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24864.0,2.12,7,0,Premium,1826.0,246.0,Occupied
U01734,P007,127,2BR/2BA,1107,2322.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27864.0,2.1,7,0,Premium,2202.0,120.0,Occupied
U01735,P007,128,2BR/2BA,976,2017.0,1,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,24204.0,2.07,7,0,Premium,0.0,2017.0,Vacant
U01736,P007,129,2BR/2BA,1136,2125.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25500.0,1.87,7,0,Premium,2077.0,48.0,Occupied
U01737,P007,130,2BR/2BA,1077,2074.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,24888.0,1.93,7,0,Premium,1857.0,217.0,Occupied
U01738,P007,131,2BR/2BA,959,2332.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27984.0,2.43,7,0,Premium,2064.0,268.0,Occupied
U01739,P007,132,2BR/2BA,1129,2165.0,4,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,25980.0,1.92,7,0,Premium,0.0,2165.0,Vacant
U01740,P007,133,2BR/2BA,950,2258.0,4,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,27096.0,2.38,7,0,Premium,0.0,2258.0,Vacant
U01741,P007,134,2BR/2BA,1061,2202.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,26424.0,2.08,7,0,Premium,1972.0,230.0,Occupied
U01742,P007,135,2BR/2BA,1088,2113.0,4,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,25356.0,1.94,7,0,Premium,0.0,2113.0,Vacant
U01743,P007,136,3BR/2BA,1212,2797.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,33564.0,2.31,7,0,Luxury,2545.0,252.0,Occupied
U01744,P007,137,3BR/2BA,1305,2680.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,32160.0,2.05,7,0,Luxury,2518.0,162.0,Occupied
U01745,P007,138,3BR/2BA,1337,2774.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,33288.0,2.07,7,0,Luxury,2589.0,185.0,Occupied
U01746,P007,139,3BR/2BA,1385,2932.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,35184.0,2.12,7,0,Luxury,2855.0,77.0,Occupied
U01747,P007,140,3BR/2BA,1240,2788.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,33456.0,2.25,7,0,Luxury,2630.0,158.0,Occupied
U01748,P007,141,3BR/2BA,1303,2887.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,34644.0,2.22,7,0,Luxury,2782.0,105.0,Occupied
U01749,P007,142,3BR/2BA,1399,2459.0,6,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29508.0,1.76,7,0,Premium,0.0,2459.0,Vacant
U01750,P007,143,3BR/2BA,1247,2498.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29976.0,2.0,7,0,Premium,2344.0,154.0,Occupied
U01751,P007,144,3BR/2BA,1272,2742.0,1,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,32904.0,2.16,7,0,Luxury,0.0,2742.0,Vacant
U01752,P007,145,3BR/2BA,1307,2750.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,33000.0,2.1,7,0,Luxury,2721.0,29.0,Occupied
U01753,P007,146,3BR/2BA,1168,2637.0,3,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,31644.0,2.26,7,0,Luxury,2417.0,220.0,Occupied
U01754,P007,147,3BR/2BA,1357,2483.0,6,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,29796.0,1.83,7,0,Premium,0.0,2483.0,Vacant
U01755,P007,148,3BR/2BA,1384,3058.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,36696.0,2.21,7,0,Luxury,2736.0,322.0,Occupied
U01756,P007,149,3BR/2BA,1446,2563.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,30756.0,1.77,7,0,Luxury,2556.0,7.0,Occupied
U01757,P007,150,3BR/2BA,1222,2742.0,1,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,32904.0,2.24,7,0,Luxury,0.0,2742.0,Vacant
U01758,P007,151,3BR/2BA,1173,2570.0,6,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,30840.0,2.19,7,0,Luxury,2520.0,50.0,Occupied
U01759,P007,152,3BR/2BA,1157,2521.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,30252.0,2.18,7,0,Luxury,2396.0,125.0,Occupied
U01760,P007,153,3BR/2BA,1199,2719.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,32628.0,2.27,7,0,Luxury,0.0,2719.0,Vacant
U01761,P007,154,3BR/2BA,1182,2972.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,35664.0,2.51,7,0,Luxury,2637.0,335.0,Occupied
U01762,P007,155,3BR/2BA,1404,2816.0,5,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,33792.0,2.01,7,0,Luxury,2484.0,332.0,Occupied
U01763,P007,156,3BR/2BA,1182,2963.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,35556.0,2.51,7,0,Luxury,2765.0,198.0,Occupied
U01764,P007,157,3BR/2BA,1355,2627.0,6,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,31524.0,1.94,7,0,Luxury,0.0,2627.0,Vacant
U01765,P007,158,3BR/2BA,1429,2496.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,29952.0,1.75,7,0,Premium,2310.0,186.0,Occupied
U01766,P007,159,3BR/2BA,1238,2635.0,1,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,31620.0,2.13,7,0,Luxury,2335.0,300.0,Occupied
U01767,P007,160,3BR/2BA,1222,2930.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,35160.0,2.4,7,0,Luxury,2769.0,161.0,Occupied
U01768,P007,161,3BR/2BA,1433,2516.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,30192.0,1.76,7,0,Luxury,0.0,2516.0,Vacant
U01769,P007,162,3BR/2BA,1170,2493.0,6,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,29916.0,2.13,7,0,Premium,0.0,2493.0,Vacant
U01770,P007,163,3BR/2BA,1342,2944.0,1,Notice,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,35328.0,2.19,7,0,Luxury,0.0,2944.0,Vacant
U01771,P007,164,3BR/2BA,1191,2404.0,2,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,28848.0,2.02,7,0,Premium,2349.0,55.0,Occupied
U01772,P007,165,3BR/2BA,1295,2691.0,4,Active,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,0,32292.0,2.08,7,0,Luxury,2613.0,78.0,Occupied
U01773,P007,166,3BR/2BA,1255,2500.0,3,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,30000.0,1.99,7,0,Premium,0.0,2500.0,Vacant
U01774,P007,167,3BR/2BA,1380,2688.0,2,Vacant,Overlook at Bulle Rock,Havre de Grace,Condominium,2019,1,32256.0,1.95,7,0,Luxury,0.0,2688.0,Vacant
