payment_id,tenant_id,unit_id,property_id,period_month,amount_due,amount_paid,payment_date,status,period_dt,days_to_pay,is_paid,is_delinquent,is_partial,balance_owed,late_flag,quarter,name,city,unit_type
PAY006563,T01294,U01657,P007,2024-03,2147.0,2147.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006564,T01294,U01657,P007,2024-03,2147.0,2147.0,2024-04-03,Paid,2024-03-01,33.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006565,T01294,U01657,P007,2024-04,2147.0,2147.0,2024-05-05,Paid,2024-04-01,34.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006566,T01294,U01657,P007,2024-05,2147.0,2147.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006567,T01294,U01657,P007,2024-06,2147.0,2147.0,2024-07-04,Paid,2024-06-01,33.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006568,T01294,U01657,P007,2024-07,2147.0,2147.0,2024-08-02,Paid,2024-07-01,32.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006569,T01294,U01657,P007,2024-08,2147.0,2147.0,2024-08-30,Paid,2024-08-01,29.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006570,T01294,U01657,P007,2024-09,2147.0,2147.0,2024-09-29,Paid,2024-09-01,28.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006571,T01294,U01657,P007,2024-10,2147.0,2147.0,2024-10-31,Paid,2024-10-01,30.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006572,T01294,U01657,P007,2024-11,2147.0,2147.0,2024-11-28,Paid,2024-11-01,27.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006573,T01294,U01657,P007,2024-12,2147.0,2147.0,2024-12-27,Paid,2024-12-01,26.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006574,T01294,U01657,P007,2025-01,2147.0,1362.0,2025-02-09,Partial,2025-01-01,39.0,0,0,1,785.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006575,T01294,U01657,P007,2025-02,2147.0,2147.0,2025-02-28,Paid,2025-02-01,27.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006576,T01295,U01658,P007,2024-05,2015.0,1900.0,2024-06-05,Partial,2024-05-01,35.0,0,0,1,115.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006577,T01295,U01658,P007,2024-06,2015.0,2015.0,2024-07-01,Paid,2024-06-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006578,T01295,U01658,P007,2024-07,2015.0,2015.0,2024-08-01,Paid,2024-07-01,31.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006579,T01295,U01658,P007,2024-08,2015.0,2015.0,2024-08-29,Paid,2024-08-01,28.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006580,T01295,U01658,P007,2024-09,2015.0,2015.0,2024-09-28,Paid,2024-09-01,27.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006581,T01295,U01658,P007,2024-10,2015.0,0.0,,Delinquent,2024-10-01,,0,1,0,2015.0,0,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006582,T01295,U01658,P007,2024-11,2015.0,2015.0,2024-11-28,Paid,2024-11-01,27.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006583,T01295,U01658,P007,2024-12,2015.0,2015.0,2024-12-29,Paid,2024-12-01,28.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006584,T01295,U01658,P007,2025-01,2015.0,2015.0,2025-01-29,Paid,2025-01-01,28.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006585,T01295,U01658,P007,2025-02,2015.0,2015.0,2025-02-27,Paid,2025-02-01,26.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006586,T01296,U01659,P007,2024-01,1644.0,1644.0,2024-01-03,Paid,2024-01-01,2.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006587,T01296,U01659,P007,2024-01,1644.0,1644.0,2024-02-02,Paid,2024-01-01,32.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006588,T01296,U01659,P007,2024-03,1644.0,1644.0,2024-03-04,Paid,2024-03-01,3.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006589,T01296,U01659,P007,2024-03,1644.0,1644.0,2024-04-04,Paid,2024-03-01,34.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006590,T01296,U01659,P007,2024-04,1644.0,1644.0,2024-05-02,Paid,2024-04-01,31.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006591,T01296,U01659,P007,2024-05,1644.0,1644.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006592,T01296,U01659,P007,2024-06,1644.0,1644.0,2024-07-04,Paid,2024-06-01,33.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006593,T01296,U01659,P007,2024-07,1644.0,1644.0,2024-08-03,Paid,2024-07-01,33.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006594,T01296,U01659,P007,2024-08,1644.0,1644.0,2024-08-31,Paid,2024-08-01,30.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006595,T01296,U01659,P007,2024-09,1644.0,1644.0,2024-10-01,Paid,2024-09-01,30.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006596,T01296,U01659,P007,2024-10,1644.0,1644.0,2024-10-30,Paid,2024-10-01,29.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006597,T01296,U01659,P007,2024-11,1644.0,1644.0,2024-11-27,Paid,2024-11-01,26.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006598,T01296,U01659,P007,2024-12,1644.0,0.0,,Delinquent,2024-12-01,,0,1,0,1644.0,0,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006599,T01296,U01659,P007,2025-01,1644.0,1644.0,2025-01-29,Paid,2025-01-01,28.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006600,T01296,U01659,P007,2025-02,1644.0,1644.0,2025-02-28,Paid,2025-02-01,27.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006601,T01297,U01660,P007,2024-01,2172.0,2172.0,2024-01-06,Paid,2024-01-01,5.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006602,T01297,U01660,P007,2024-01,2172.0,2172.0,2024-02-05,Paid,2024-01-01,35.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006603,T01297,U01660,P007,2024-03,2172.0,2172.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006604,T01297,U01660,P007,2024-03,2172.0,2172.0,2024-04-05,Paid,2024-03-01,35.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006605,T01297,U01660,P007,2024-04,2172.0,2172.0,2024-05-03,Paid,2024-04-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006606,T01297,U01660,P007,2024-05,2172.0,2172.0,2024-05-31,Paid,2024-05-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006607,T01297,U01660,P007,2024-06,2172.0,2172.0,2024-07-03,Paid,2024-06-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006608,T01297,U01660,P007,2024-07,2172.0,2172.0,2024-08-01,Paid,2024-07-01,31.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006609,T01297,U01660,P007,2024-08,2172.0,2172.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006610,T01297,U01660,P007,2024-09,2172.0,2172.0,2024-10-01,Paid,2024-09-01,30.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006611,T01297,U01660,P007,2024-10,2172.0,2172.0,2024-10-29,Paid,2024-10-01,28.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006612,T01298,U01662,P007,2024-01,1764.0,1764.0,2024-01-04,Paid,2024-01-01,3.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006613,T01298,U01662,P007,2024-01,1764.0,1764.0,2024-02-01,Paid,2024-01-01,31.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006614,T01298,U01662,P007,2024-03,1764.0,1764.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006615,T01298,U01662,P007,2024-03,1764.0,1764.0,2024-04-02,Paid,2024-03-01,32.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006616,T01298,U01662,P007,2024-04,1764.0,1764.0,2024-05-03,Paid,2024-04-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006617,T01298,U01662,P007,2024-05,1764.0,1764.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006618,T01298,U01662,P007,2024-06,1764.0,1764.0,2024-07-01,Paid,2024-06-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006619,T01298,U01662,P007,2024-07,1764.0,1119.0,2024-08-16,Partial,2024-07-01,46.0,0,0,1,645.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006620,T01298,U01662,P007,2024-08,1764.0,1764.0,2024-08-29,Paid,2024-08-01,28.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006621,T01298,U01662,P007,2024-09,1764.0,1764.0,2024-10-02,Paid,2024-09-01,31.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006622,T01298,U01662,P007,2024-10,1764.0,1764.0,2024-10-30,Paid,2024-10-01,29.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006623,T01298,U01662,P007,2024-11,1764.0,1764.0,2024-11-27,Paid,2024-11-01,26.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006624,T01298,U01662,P007,2024-12,1764.0,1630.0,2025-01-08,Partial,2024-12-01,38.0,0,0,1,134.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006625,T01299,U01663,P007,2024-01,1765.0,1765.0,2024-01-02,Paid,2024-01-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006626,T01299,U01663,P007,2024-01,1765.0,1765.0,2024-02-03,Paid,2024-01-01,33.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006627,T01299,U01663,P007,2024-03,1765.0,1765.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006628,T01299,U01663,P007,2024-03,1765.0,1765.0,2024-04-01,Paid,2024-03-01,31.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006629,T01299,U01663,P007,2024-04,1765.0,0.0,,Delinquent,2024-04-01,,0,1,0,1765.0,0,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006630,T01302,U01666,P007,2024-01,1809.0,1809.0,2024-01-06,Paid,2024-01-01,5.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006631,T01302,U01666,P007,2024-01,1809.0,1809.0,2024-02-01,Paid,2024-01-01,31.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006632,T01302,U01666,P007,2024-03,1809.0,1809.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006633,T01302,U01666,P007,2024-03,1809.0,1809.0,2024-04-02,Paid,2024-03-01,32.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006634,T01302,U01666,P007,2024-04,1809.0,1809.0,2024-05-01,Paid,2024-04-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006635,T01302,U01666,P007,2024-05,1809.0,1809.0,2024-06-04,Paid,2024-05-01,34.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006636,T01302,U01666,P007,2024-06,1809.0,1809.0,2024-07-03,Paid,2024-06-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006637,T01302,U01666,P007,2024-07,1809.0,1809.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006638,T01302,U01666,P007,2024-08,1809.0,1809.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006639,T01302,U01666,P007,2024-09,1809.0,0.0,,Delinquent,2024-09-01,,0,1,0,1809.0,0,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006640,T01305,U01669,P007,2024-01,1604.0,1604.0,2024-01-02,Paid,2024-01-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006641,T01305,U01669,P007,2024-01,1604.0,1604.0,2024-02-05,Paid,2024-01-01,35.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006642,T01305,U01669,P007,2024-03,1604.0,1604.0,2024-03-04,Paid,2024-03-01,3.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006643,T01305,U01669,P007,2024-03,1604.0,1604.0,2024-04-02,Paid,2024-03-01,32.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006644,T01305,U01669,P007,2024-04,1604.0,1604.0,2024-05-03,Paid,2024-04-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006645,T01305,U01669,P007,2024-05,1604.0,1604.0,2024-06-02,Paid,2024-05-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/1BA
PAY006646,T01308,U01674,P007,2024-05,2172.0,2172.0,2024-05-31,Paid,2024-05-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006647,T01308,U01674,P007,2024-06,2172.0,2172.0,2024-07-01,Paid,2024-06-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006648,T01308,U01674,P007,2024-07,2172.0,2172.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006649,T01308,U01674,P007,2024-08,2172.0,2172.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006650,T01308,U01674,P007,2024-09,2172.0,0.0,,Delinquent,2024-09-01,,0,1,0,2172.0,0,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006651,T01308,U01674,P007,2024-10,2172.0,2172.0,2024-11-01,Paid,2024-10-01,31.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006652,T01308,U01674,P007,2024-11,2172.0,2172.0,2024-12-01,Paid,2024-11-01,30.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006653,T01308,U01674,P007,2024-12,2172.0,2172.0,2024-12-27,Paid,2024-12-01,26.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006654,T01308,U01674,P007,2025-01,2172.0,2172.0,2025-01-29,Paid,2025-01-01,28.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006655,T01308,U01674,P007,2025-02,2172.0,2172.0,2025-02-25,Paid,2025-02-01,24.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006656,T01310,U01676,P007,2024-01,2115.0,2115.0,2024-01-02,Paid,2024-01-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006657,T01310,U01676,P007,2024-01,2115.0,2115.0,2024-02-02,Paid,2024-01-01,32.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006658,T01310,U01676,P007,2024-03,2115.0,2115.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006659,T01311,U01677,P007,2024-03,2226.0,2226.0,2024-04-03,Paid,2024-03-01,33.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006660,T01311,U01677,P007,2024-04,2226.0,2226.0,2024-05-01,Paid,2024-04-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006661,T01311,U01677,P007,2024-05,2226.0,0.0,,Delinquent,2024-05-01,,0,1,0,2226.0,0,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006662,T01311,U01677,P007,2024-06,2226.0,2226.0,2024-07-03,Paid,2024-06-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006663,T01311,U01677,P007,2024-07,2226.0,2226.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006664,T01311,U01677,P007,2024-08,2226.0,2226.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006665,T01311,U01677,P007,2024-09,2226.0,2226.0,2024-09-28,Paid,2024-09-01,27.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006666,T01311,U01677,P007,2024-10,2226.0,2226.0,2024-10-28,Paid,2024-10-01,27.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006667,T01311,U01677,P007,2024-11,2226.0,2226.0,2024-12-01,Paid,2024-11-01,30.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006668,T01311,U01677,P007,2024-12,2226.0,2226.0,2024-12-29,Paid,2024-12-01,28.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006669,T01311,U01677,P007,2025-01,2226.0,2226.0,2025-01-29,Paid,2025-01-01,28.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006670,T01311,U01677,P007,2025-02,2226.0,1195.0,2025-03-16,Partial,2025-02-01,43.0,0,0,1,1031.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006671,T01312,U01678,P007,2024-01,2321.0,2321.0,2024-01-05,Paid,2024-01-01,4.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006672,T01318,U01688,P007,2024-01,2345.0,2345.0,2024-01-06,Paid,2024-01-01,5.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006673,T01318,U01688,P007,2024-01,2345.0,2345.0,2024-02-04,Paid,2024-01-01,34.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006674,T01318,U01688,P007,2024-03,2345.0,2345.0,2024-03-05,Paid,2024-03-01,4.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006675,T01318,U01688,P007,2024-03,2345.0,2345.0,2024-04-01,Paid,2024-03-01,31.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006676,T01318,U01688,P007,2024-04,2345.0,2345.0,2024-05-01,Paid,2024-04-01,30.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006677,T01318,U01688,P007,2024-05,2345.0,2345.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006678,T01318,U01688,P007,2024-06,2345.0,2345.0,2024-06-30,Paid,2024-06-01,29.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006679,T01318,U01688,P007,2024-07,2345.0,2345.0,2024-08-02,Paid,2024-07-01,32.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006680,T01318,U01688,P007,2024-08,2345.0,2345.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006681,T01318,U01688,P007,2024-09,2345.0,0.0,,Delinquent,2024-09-01,,0,1,0,2345.0,0,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006682,T01318,U01688,P007,2024-10,2345.0,2345.0,2024-10-29,Paid,2024-10-01,28.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006683,T01318,U01688,P007,2024-11,2345.0,2345.0,2024-11-29,Paid,2024-11-01,28.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006684,T01318,U01688,P007,2024-12,2345.0,2345.0,2024-12-27,Paid,2024-12-01,26.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006685,T01318,U01688,P007,2025-01,2345.0,2345.0,2025-01-26,Paid,2025-01-01,25.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006686,T01318,U01688,P007,2025-02,2345.0,2345.0,2025-02-26,Paid,2025-02-01,25.0,1,0,0,0.0,1,Q1 2025,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006687,T01320,U01690,P007,2024-01,2160.0,2160.0,2024-01-05,Paid,2024-01-01,4.0,1,0,0,0.0,0,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006688,T01320,U01690,P007,2024-01,2160.0,2160.0,2024-02-04,Paid,2024-01-01,34.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006689,T01320,U01690,P007,2024-03,2160.0,1276.0,2024-03-08,Partial,2024-03-01,7.0,0,0,1,884.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006690,T01320,U01690,P007,2024-03,2160.0,2160.0,2024-04-03,Paid,2024-03-01,33.0,1,0,0,0.0,1,Q1 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006691,T01320,U01690,P007,2024-04,2160.0,2160.0,2024-05-03,Paid,2024-04-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006692,T01320,U01690,P007,2024-05,2160.0,2160.0,2024-06-02,Paid,2024-05-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006693,T01320,U01690,P007,2024-06,2160.0,2160.0,2024-07-03,Paid,2024-06-01,32.0,1,0,0,0.0,1,Q2 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006694,T01320,U01690,P007,2024-07,2160.0,2160.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006695,T01320,U01690,P007,2024-08,2160.0,2160.0,2024-08-31,Paid,2024-08-01,30.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006696,T01320,U01690,P007,2024-09,2160.0,2160.0,2024-09-28,Paid,2024-09-01,27.0,1,0,0,0.0,1,Q3 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006697,T01320,U01690,P007,2024-10,2160.0,1574.0,2024-11-10,Partial,2024-10-01,40.0,0,0,1,586.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
PAY006698,T01320,U01690,P007,2024-11,2160.0,2160.0,2024-12-01,Paid,2024-11-01,30.0,1,0,0,0.0,1,Q4 2024,Overlook at Bulle Rock,Havre de Grace,2BR/2BA
