ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status,name,city,resolution_days,is_open,days_open,sla_days,sla_breach,cost_tier
M02031,U01699,P007,HVAC,Emergency,2025-11-15,2025-12-17,304.48,Closed,Overlook at Bulle Rock,Havre de Grace,32.0,0,142,1,0,Medium
M02032,U01657,P007,Appliance,Emergency,2025-09-17,2025-09-28,1055.82,Closed,Overlook at Bulle Rock,Havre de Grace,11.0,0,201,1,0,High
M02033,U01778,P007,Appliance,High,2024-11-26,2025-01-09,931.84,Closed,Overlook at Bulle Rock,Havre de Grace,44.0,0,496,3,0,Medium
M02034,U01616,P007,Electrical,Medium,2024-10-15,2024-10-16,2312.09,Closed,Overlook at Bulle Rock,Havre de Grace,1.0,0,538,7,0,High
M02035,U01639,P007,Flooring,Medium,2023-09-09,2023-09-13,2339.84,Closed,Overlook at Bulle Rock,Havre de Grace,4.0,0,940,7,0,High
M02036,U01730,P007,Appliance,High,2025-02-25,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,405,3,1,No Cost
M02037,U01697,P007,Pest Control,Low,2025-04-24,2025-06-05,79.35,Closed,Overlook at Bulle Rock,Havre de Grace,42.0,0,347,14,0,Low
M02038,U01743,P007,Plumbing,Low,2023-06-04,2023-07-16,1412.34,Closed,Overlook at Bulle Rock,Havre de Grace,42.0,0,1037,14,0,High
M02039,U01782,P007,Pest Control,High,2026-02-21,2026-03-10,671.41,Closed,Overlook at Bulle Rock,Havre de Grace,17.0,0,44,3,0,Medium
M02040,U01719,P007,Plumbing,Emergency,2024-08-08,2024-09-13,2389.21,Closed,Overlook at Bulle Rock,Havre de Grace,36.0,0,606,1,0,High
M02041,U01704,P007,HVAC,High,2025-01-26,2025-02-17,643.48,Closed,Overlook at Bulle Rock,Havre de Grace,22.0,0,435,3,0,Medium
M02042,U01664,P007,HVAC,Medium,2025-11-26,2026-01-02,1050.64,Closed,Overlook at Bulle Rock,Havre de Grace,37.0,0,131,7,0,High
M02043,U01666,P007,HVAC,High,2024-03-29,2024-05-13,1104.49,Closed,Overlook at Bulle Rock,Havre de Grace,45.0,0,738,3,0,High
M02044,U01651,P007,Flooring,Low,2023-10-31,2023-11-12,585.51,Closed,Overlook at Bulle Rock,Havre de Grace,12.0,0,888,14,0,Medium
M02045,U01682,P007,HVAC,Emergency,2026-03-18,2026-04-08,173.18,Closed,Overlook at Bulle Rock,Havre de Grace,21.0,0,19,1,0,Low
M02046,U01650,P007,Plumbing,Emergency,2025-01-14,2025-02-24,59.57,Closed,Overlook at Bulle Rock,Havre de Grace,41.0,0,447,1,0,Low
M02047,U01729,P007,HVAC,High,2023-07-25,2023-09-05,1431.0,Closed,Overlook at Bulle Rock,Havre de Grace,42.0,0,986,3,0,High
M02048,U01649,P007,Flooring,Low,2024-12-04,2025-01-11,1242.69,Closed,Overlook at Bulle Rock,Havre de Grace,38.0,0,488,14,0,High
M02049,U01668,P007,Electrical,High,2023-07-03,2023-07-24,1472.47,Closed,Overlook at Bulle Rock,Havre de Grace,21.0,0,1008,3,0,High
M02050,U01763,P007,Flooring,Low,2025-11-16,2025-12-18,2443.61,Closed,Overlook at Bulle Rock,Havre de Grace,32.0,0,141,14,0,High
M02051,U01667,P007,Electrical,High,2025-06-17,2025-07-16,1631.58,Closed,Overlook at Bulle Rock,Havre de Grace,29.0,0,293,3,0,High
M02052,U01742,P007,Appliance,Emergency,2025-12-09,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,118,1,1,No Cost
M02053,U01737,P007,General,Emergency,2025-05-10,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,331,1,1,No Cost
M02054,U01700,P007,Electrical,Low,2024-10-14,2024-11-24,1549.58,Closed,Overlook at Bulle Rock,Havre de Grace,41.0,0,539,14,0,High
M02055,U01672,P007,Appliance,Medium,2025-08-08,2025-09-05,645.74,Closed,Overlook at Bulle Rock,Havre de Grace,28.0,0,241,7,0,Medium
M02056,U01752,P007,Appliance,Medium,2025-04-25,2025-05-26,1217.99,Closed,Overlook at Bulle Rock,Havre de Grace,31.0,0,346,7,0,High
M02057,U01679,P007,HVAC,High,2024-04-19,2024-05-04,1293.59,Closed,Overlook at Bulle Rock,Havre de Grace,15.0,0,717,3,0,High
M02058,U01739,P007,Electrical,High,2025-06-26,2025-07-01,1974.35,Closed,Overlook at Bulle Rock,Havre de Grace,5.0,0,284,3,0,High
M02059,U01766,P007,Plumbing,Emergency,2026-01-16,2026-02-17,1501.94,Closed,Overlook at Bulle Rock,Havre de Grace,32.0,0,80,1,0,High
M02060,U01779,P007,Flooring,Medium,2024-02-15,2024-03-25,149.2,Closed,Overlook at Bulle Rock,Havre de Grace,39.0,0,781,7,0,Low
M02061,U01615,P007,Plumbing,Medium,2023-06-26,2023-07-19,1861.62,Closed,Overlook at Bulle Rock,Havre de Grace,23.0,0,1015,7,0,High
M02062,U01720,P007,HVAC,High,2025-03-21,2025-04-09,129.42,Closed,Overlook at Bulle Rock,Havre de Grace,19.0,0,381,3,0,Low
M02063,U01753,P007,Plumbing,Emergency,2024-09-01,2024-09-13,761.6,Closed,Overlook at Bulle Rock,Havre de Grace,12.0,0,582,1,0,Medium
M02064,U01640,P007,Pest Control,High,2023-12-29,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,829,3,1,No Cost
M02065,U01656,P007,Flooring,Medium,2024-10-18,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,535,7,1,No Cost
M02066,U01622,P007,Pest Control,High,2025-04-19,2025-05-13,2199.34,Closed,Overlook at Bulle Rock,Havre de Grace,24.0,0,352,3,0,High
M02067,U01657,P007,General,Medium,2026-01-23,2026-03-02,1692.84,Closed,Overlook at Bulle Rock,Havre de Grace,38.0,0,73,7,0,High
M02068,U01613,P007,Flooring,High,2024-04-16,2024-04-24,1506.31,Closed,Overlook at Bulle Rock,Havre de Grace,8.0,0,720,3,0,High
M02069,U01608,P007,Flooring,High,2026-02-26,2026-03-19,1600.59,Closed,Overlook at Bulle Rock,Havre de Grace,21.0,0,39,3,0,High
M02070,U01737,P007,General,Emergency,2024-03-26,2024-04-26,2461.37,Closed,Overlook at Bulle Rock,Havre de Grace,31.0,0,741,1,0,High
M02071,U01727,P007,Pest Control,High,2024-10-19,2024-11-19,1166.36,Closed,Overlook at Bulle Rock,Havre de Grace,31.0,0,534,3,0,High
M02072,U01756,P007,General,Emergency,2024-10-19,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,534,1,1,No Cost
M02073,U01706,P007,Electrical,Low,2026-03-20,2026-04-21,1282.95,Closed,Overlook at Bulle Rock,Havre de Grace,32.0,0,17,14,0,High
M02074,U01691,P007,Appliance,Low,2023-09-22,2023-10-11,729.73,Closed,Overlook at Bulle Rock,Havre de Grace,19.0,0,927,14,0,Medium
M02075,U01701,P007,General,Low,2025-11-25,2026-01-03,1029.34,Closed,Overlook at Bulle Rock,Havre de Grace,39.0,0,132,14,0,High
M02076,U01764,P007,General,Low,2023-11-15,2023-12-14,1549.78,Closed,Overlook at Bulle Rock,Havre de Grace,29.0,0,873,14,0,High
M02077,U01654,P007,General,Medium,2025-09-06,2025-10-05,1316.14,Closed,Overlook at Bulle Rock,Havre de Grace,29.0,0,212,7,0,High
M02078,U01696,P007,Appliance,High,2024-09-29,2024-11-08,795.51,Closed,Overlook at Bulle Rock,Havre de Grace,40.0,0,554,3,0,Medium
M02079,U01628,P007,General,Medium,2025-10-19,2025-10-24,1174.09,Closed,Overlook at Bulle Rock,Havre de Grace,5.0,0,169,7,0,High
M02080,U01689,P007,HVAC,Emergency,2025-11-22,2026-01-02,823.54,Closed,Overlook at Bulle Rock,Havre de Grace,41.0,0,135,1,0,Medium
M02081,U01631,P007,General,Emergency,2025-12-29,2026-01-31,1694.58,Closed,Overlook at Bulle Rock,Havre de Grace,33.0,0,98,1,0,High
M02082,U01685,P007,Plumbing,High,2025-04-05,2025-04-18,1742.17,Closed,Overlook at Bulle Rock,Havre de Grace,13.0,0,366,3,0,High
M02083,U01608,P007,Appliance,Medium,2025-08-11,2025-09-21,1219.19,Closed,Overlook at Bulle Rock,Havre de Grace,41.0,0,238,7,0,High
M02084,U01719,P007,Flooring,Medium,2025-06-29,2025-07-29,1864.86,Closed,Overlook at Bulle Rock,Havre de Grace,30.0,0,281,7,0,High
M02085,U01614,P007,Appliance,Low,2024-06-23,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,652,14,1,No Cost
M02086,U01712,P007,Flooring,High,2025-12-05,2025-12-14,1360.09,Closed,Overlook at Bulle Rock,Havre de Grace,9.0,0,122,3,0,High
M02087,U01689,P007,Electrical,Emergency,2024-10-09,2024-10-11,2078.46,Closed,Overlook at Bulle Rock,Havre de Grace,2.0,0,544,1,0,High
M02088,U01654,P007,Electrical,Emergency,2025-04-14,2025-05-21,2199.68,Closed,Overlook at Bulle Rock,Havre de Grace,37.0,0,357,1,0,High
M02089,U01750,P007,Pest Control,Medium,2024-01-15,2024-02-21,468.09,Closed,Overlook at Bulle Rock,Havre de Grace,37.0,0,812,7,0,Medium
M02090,U01629,P007,HVAC,High,2023-12-29,2023-12-30,2183.45,Closed,Overlook at Bulle Rock,Havre de Grace,1.0,0,829,3,0,High
M02091,U01717,P007,General,Medium,2023-08-12,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,968,7,1,No Cost
M02092,U01743,P007,Appliance,Emergency,2024-08-15,2024-09-20,688.97,Closed,Overlook at Bulle Rock,Havre de Grace,36.0,0,599,1,0,Medium
M02093,U01736,P007,HVAC,High,2024-02-09,2024-02-20,537.43,Closed,Overlook at Bulle Rock,Havre de Grace,11.0,0,787,3,0,Medium
M02094,U01709,P007,Electrical,Medium,2025-09-25,2025-10-21,1213.27,Closed,Overlook at Bulle Rock,Havre de Grace,26.0,0,193,7,0,High
M02095,U01703,P007,Appliance,Emergency,2025-05-29,2025-06-14,1850.78,Closed,Overlook at Bulle Rock,Havre de Grace,16.0,0,312,1,0,High
M02096,U01691,P007,Appliance,Low,2023-06-07,2023-07-18,1689.27,Closed,Overlook at Bulle Rock,Havre de Grace,41.0,0,1034,14,0,High
M02097,U01721,P007,Electrical,Medium,2025-05-25,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,316,7,1,No Cost
M02098,U01683,P007,Plumbing,Medium,2025-04-03,2025-05-08,1644.92,Closed,Overlook at Bulle Rock,Havre de Grace,35.0,0,368,7,0,High
M02099,U01736,P007,Flooring,Low,2023-07-23,2023-08-13,2024.51,Closed,Overlook at Bulle Rock,Havre de Grace,21.0,0,988,14,0,High
M02100,U01743,P007,Electrical,Medium,2024-08-06,2024-09-08,765.3,Closed,Overlook at Bulle Rock,Havre de Grace,33.0,0,608,7,0,Medium
M02101,U01700,P007,Pest Control,High,2024-04-01,2024-04-03,424.64,Closed,Overlook at Bulle Rock,Havre de Grace,2.0,0,735,3,0,Medium
M02102,U01637,P007,Plumbing,Medium,2023-11-23,2023-12-23,1851.1,Closed,Overlook at Bulle Rock,Havre de Grace,30.0,0,865,7,0,High
M02103,U01685,P007,Flooring,Medium,2024-01-26,2024-01-27,1331.34,Closed,Overlook at Bulle Rock,Havre de Grace,1.0,0,801,7,0,High
M02104,U01638,P007,Electrical,Low,2023-11-24,2023-12-18,1592.73,Closed,Overlook at Bulle Rock,Havre de Grace,24.0,0,864,14,0,High
M02105,U01719,P007,Plumbing,Medium,2025-01-03,2025-01-21,1129.1,Closed,Overlook at Bulle Rock,Havre de Grace,18.0,0,458,7,0,High
M02106,U01775,P007,Appliance,Low,2023-08-26,2023-09-15,872.5,Closed,Overlook at Bulle Rock,Havre de Grace,20.0,0,954,14,0,Medium
M02107,U01685,P007,Plumbing,Emergency,2024-03-09,2024-04-09,106.6,Closed,Overlook at Bulle Rock,Havre de Grace,31.0,0,758,1,0,Low
M02108,U01754,P007,Flooring,Low,2025-07-27,2025-08-16,1578.35,Closed,Overlook at Bulle Rock,Havre de Grace,20.0,0,253,14,0,High
M02109,U01693,P007,Electrical,Medium,2026-04-02,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,4,7,0,No Cost
M02110,U01781,P007,HVAC,High,2024-08-06,2024-09-01,767.56,Closed,Overlook at Bulle Rock,Havre de Grace,26.0,0,608,3,0,Medium
M02111,U01643,P007,Pest Control,Medium,2025-02-13,2025-03-18,2294.95,Closed,Overlook at Bulle Rock,Havre de Grace,33.0,0,417,7,0,High
M02112,U01632,P007,Electrical,Low,2024-08-26,2024-08-31,1966.75,Closed,Overlook at Bulle Rock,Havre de Grace,5.0,0,588,14,0,High
M02113,U01683,P007,Pest Control,Medium,2024-11-15,2024-12-26,2186.32,Closed,Overlook at Bulle Rock,Havre de Grace,41.0,0,507,7,0,High
M02114,U01764,P007,General,High,2025-08-31,2025-10-13,1538.3,Closed,Overlook at Bulle Rock,Havre de Grace,43.0,0,218,3,0,High
M02115,U01618,P007,General,Low,2024-11-14,2024-12-22,2272.6,Closed,Overlook at Bulle Rock,Havre de Grace,38.0,0,508,14,0,High
M02116,U01748,P007,Plumbing,Medium,2025-10-02,2025-10-13,2113.31,Closed,Overlook at Bulle Rock,Havre de Grace,11.0,0,186,7,0,High
M02117,U01634,P007,Appliance,Low,2025-07-11,2025-08-09,174.78,Closed,Overlook at Bulle Rock,Havre de Grace,29.0,0,269,14,0,Low
M02118,U01756,P007,Flooring,High,2024-08-05,2024-08-06,2383.4,Closed,Overlook at Bulle Rock,Havre de Grace,1.0,0,609,3,0,High
M02119,U01736,P007,Plumbing,High,2025-09-10,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,208,3,1,No Cost
M02120,U01751,P007,Plumbing,Medium,2023-07-07,2023-08-17,1386.66,Closed,Overlook at Bulle Rock,Havre de Grace,41.0,0,1004,7,0,High
M02121,U01705,P007,Flooring,Low,2024-06-04,2024-06-28,183.89,Closed,Overlook at Bulle Rock,Havre de Grace,24.0,0,671,14,0,Low
M02122,U01705,P007,Appliance,Medium,2024-11-16,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,506,7,1,No Cost
M02123,U01706,P007,HVAC,Medium,2025-11-16,2025-11-26,2171.9,Closed,Overlook at Bulle Rock,Havre de Grace,10.0,0,141,7,0,High
M02124,U01664,P007,Electrical,Low,2024-02-16,2024-03-25,1276.42,Closed,Overlook at Bulle Rock,Havre de Grace,38.0,0,780,14,0,High
M02125,U01709,P007,HVAC,Medium,2025-05-27,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,314,7,1,No Cost
M02126,U01771,P007,Flooring,Medium,2026-02-25,2026-02-28,1410.66,Closed,Overlook at Bulle Rock,Havre de Grace,3.0,0,40,7,0,High
M02127,U01769,P007,Flooring,Emergency,2025-12-11,2025-12-26,1647.47,Closed,Overlook at Bulle Rock,Havre de Grace,15.0,0,116,1,0,High
M02128,U01630,P007,Pest Control,Medium,2026-03-12,2026-04-09,140.22,Closed,Overlook at Bulle Rock,Havre de Grace,28.0,0,25,7,0,Low
M02129,U01679,P007,HVAC,High,2023-11-16,2023-12-03,1147.1,Closed,Overlook at Bulle Rock,Havre de Grace,17.0,0,872,3,0,High
M02130,U01714,P007,Appliance,Low,2024-11-24,2024-12-01,956.45,Closed,Overlook at Bulle Rock,Havre de Grace,7.0,0,498,14,0,Medium
M02131,U01718,P007,Appliance,Medium,2025-05-07,2025-06-09,1862.65,Closed,Overlook at Bulle Rock,Havre de Grace,33.0,0,334,7,0,High
M02132,U01644,P007,Flooring,High,2025-01-06,2025-01-30,679.53,Closed,Overlook at Bulle Rock,Havre de Grace,24.0,0,455,3,0,Medium
M02133,U01776,P007,General,Emergency,2024-01-21,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,806,1,1,No Cost
M02134,U01726,P007,Flooring,Low,2024-11-02,2024-12-04,2079.8,Closed,Overlook at Bulle Rock,Havre de Grace,32.0,0,520,14,0,High
M02135,U01642,P007,Plumbing,Emergency,2024-06-22,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,653,1,1,No Cost
M02136,U01657,P007,Electrical,Medium,2025-08-12,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,237,7,1,No Cost
M02137,U01650,P007,Appliance,Medium,2026-01-29,2026-01-30,1777.33,Closed,Overlook at Bulle Rock,Havre de Grace,1.0,0,67,7,0,High
M02138,U01732,P007,Appliance,Low,2025-02-26,2025-03-16,58.33,Closed,Overlook at Bulle Rock,Havre de Grace,18.0,0,404,14,0,Low
M02139,U01651,P007,Electrical,Low,2024-06-24,2024-07-13,429.56,Closed,Overlook at Bulle Rock,Havre de Grace,19.0,0,651,14,0,Medium
M02140,U01698,P007,Appliance,High,2023-11-24,2023-12-04,2052.28,Closed,Overlook at Bulle Rock,Havre de Grace,10.0,0,864,3,0,High
M02141,U01718,P007,General,Medium,2023-11-28,2023-12-15,2350.19,Closed,Overlook at Bulle Rock,Havre de Grace,17.0,0,860,7,0,High
M02142,U01784,P007,Appliance,Medium,2023-10-27,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,892,7,1,No Cost
M02143,U01755,P007,General,Medium,2024-12-11,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,481,7,1,No Cost
M02144,U01768,P007,Appliance,Medium,2026-02-10,2026-03-06,1034.81,Closed,Overlook at Bulle Rock,Havre de Grace,24.0,0,55,7,0,High
M02145,U01746,P007,Flooring,Low,2024-12-12,2025-01-15,2310.52,Closed,Overlook at Bulle Rock,Havre de Grace,34.0,0,480,14,0,High
M02146,U01786,P007,Plumbing,High,2024-04-16,2024-04-26,1008.66,Closed,Overlook at Bulle Rock,Havre de Grace,10.0,0,720,3,0,High
M02147,U01660,P007,Appliance,Low,2024-06-12,2024-06-26,1247.35,Closed,Overlook at Bulle Rock,Havre de Grace,14.0,0,663,14,0,High
M02148,U01634,P007,General,Medium,2024-04-06,2024-04-17,1155.69,Closed,Overlook at Bulle Rock,Havre de Grace,11.0,0,730,7,0,High
M02149,U01670,P007,HVAC,High,2024-02-12,2024-03-11,1125.47,Closed,Overlook at Bulle Rock,Havre de Grace,28.0,0,784,3,0,High
M02150,U01719,P007,Flooring,Medium,2026-04-03,,0.0,Open,Overlook at Bulle Rock,Havre de Grace,,1,3,7,0,No Cost
M02151,U01937,P008,Pest Control,High,2025-12-01,2025-12-31,1893.78,Closed,Riverfront Flats,Frederick,30.0,0,126,3,0,High
M02152,U01865,P008,Flooring,Medium,2024-12-01,2024-12-14,1979.04,Closed,Riverfront Flats,Frederick,13.0,0,491,7,0,High
M02153,U01891,P008,Electrical,High,2025-05-10,2025-06-11,434.61,Closed,Riverfront Flats,Frederick,32.0,0,331,3,0,Medium
M02154,U01994,P008,Electrical,Emergency,2024-11-15,2024-12-24,2411.64,Closed,Riverfront Flats,Frederick,39.0,0,507,1,0,High
M02155,U01790,P008,General,Medium,2024-09-13,2024-10-11,2249.03,Closed,Riverfront Flats,Frederick,28.0,0,570,7,0,High
M02156,U02044,P008,HVAC,Medium,2023-08-05,2023-08-31,352.43,Closed,Riverfront Flats,Frederick,26.0,0,975,7,0,Medium
M02157,U01893,P008,Pest Control,Low,2026-02-15,2026-02-16,886.78,Closed,Riverfront Flats,Frederick,1.0,0,50,14,0,Medium
M02158,U01942,P008,Plumbing,Medium,2024-08-27,2024-09-03,1652.75,Closed,Riverfront Flats,Frederick,7.0,0,587,7,0,High
M02159,U01837,P008,Flooring,Low,2024-01-02,2024-01-20,1374.35,Closed,Riverfront Flats,Frederick,18.0,0,825,14,0,High
M02160,U01793,P008,HVAC,Medium,2025-10-15,2025-10-19,2178.35,Closed,Riverfront Flats,Frederick,4.0,0,173,7,0,High
M02161,U01901,P008,Flooring,Emergency,2025-06-18,,0.0,Open,Riverfront Flats,Frederick,,1,292,1,1,No Cost
M02162,U01824,P008,Plumbing,Medium,2024-12-17,2025-01-29,2240.53,Closed,Riverfront Flats,Frederick,43.0,0,475,7,0,High
M02163,U02035,P008,Flooring,Low,2025-06-06,2025-06-23,2032.34,Closed,Riverfront Flats,Frederick,17.0,0,304,14,0,High
M02164,U01950,P008,Flooring,Low,2023-07-15,2023-08-12,80.16,Closed,Riverfront Flats,Frederick,28.0,0,996,14,0,Low
M02165,U02003,P008,Pest Control,Medium,2024-09-25,2024-10-18,196.03,Closed,Riverfront Flats,Frederick,23.0,0,558,7,0,Low
M02166,U01991,P008,Plumbing,Medium,2025-09-18,,0.0,Open,Riverfront Flats,Frederick,,1,200,7,1,No Cost
M02167,U01877,P008,Pest Control,Medium,2025-02-26,,0.0,Open,Riverfront Flats,Frederick,,1,404,7,1,No Cost
M02168,U02041,P008,Flooring,Emergency,2024-02-25,2024-03-18,306.68,Closed,Riverfront Flats,Frederick,22.0,0,771,1,0,Medium
M02169,U01862,P008,Pest Control,High,2023-12-21,,0.0,Open,Riverfront Flats,Frederick,,1,837,3,1,No Cost
M02170,U01913,P008,Appliance,Low,2025-09-29,2025-10-03,1346.95,Closed,Riverfront Flats,Frederick,4.0,0,189,14,0,High
M02171,U01804,P008,Plumbing,Medium,2026-02-08,,0.0,Open,Riverfront Flats,Frederick,,1,57,7,1,No Cost
M02172,U02042,P008,General,Low,2025-08-17,2025-09-26,2216.47,Closed,Riverfront Flats,Frederick,40.0,0,232,14,0,High
M02173,U01820,P008,Plumbing,Emergency,2026-02-03,2026-02-15,2174.78,Closed,Riverfront Flats,Frederick,12.0,0,62,1,0,High
M02174,U02004,P008,Flooring,High,2025-10-04,,0.0,Open,Riverfront Flats,Frederick,,1,184,3,1,No Cost
M02175,U01813,P008,Flooring,Medium,2025-10-05,2025-10-31,1415.03,Closed,Riverfront Flats,Frederick,26.0,0,183,7,0,High
M02176,U01871,P008,Plumbing,Medium,2023-08-25,2023-09-09,1204.06,Closed,Riverfront Flats,Frederick,15.0,0,955,7,0,High
M02177,U01888,P008,Plumbing,Emergency,2025-12-15,2026-01-02,1898.35,Closed,Riverfront Flats,Frederick,18.0,0,112,1,0,High
M02178,U01797,P008,HVAC,Emergency,2023-06-21,2023-07-01,114.11,Closed,Riverfront Flats,Frederick,10.0,0,1020,1,0,Low
M02179,U01814,P008,Appliance,High,2024-05-28,2024-05-31,1231.82,Closed,Riverfront Flats,Frederick,3.0,0,678,3,0,High
M02180,U01878,P008,General,Medium,2026-03-05,2026-03-26,2237.39,Closed,Riverfront Flats,Frederick,21.0,0,32,7,0,High
M02181,U02017,P008,Flooring,Emergency,2024-05-17,2024-05-28,1181.52,Closed,Riverfront Flats,Frederick,11.0,0,689,1,0,High
M02182,U01848,P008,Appliance,Medium,2024-04-08,2024-04-22,473.66,Closed,Riverfront Flats,Frederick,14.0,0,728,7,0,Medium
M02183,U02020,P008,General,Medium,2025-04-02,2025-04-10,776.95,Closed,Riverfront Flats,Frederick,8.0,0,369,7,0,Medium
M02184,U01915,P008,Flooring,Medium,2026-02-27,2026-03-23,764.52,Closed,Riverfront Flats,Frederick,24.0,0,38,7,0,Medium
M02185,U01831,P008,Flooring,Emergency,2025-08-31,,0.0,Open,Riverfront Flats,Frederick,,1,218,1,1,No Cost
M02186,U01972,P008,Flooring,Medium,2025-12-17,2025-12-21,1215.1,Closed,Riverfront Flats,Frederick,4.0,0,110,7,0,High
M02187,U01876,P008,General,Medium,2025-10-25,2025-11-21,2468.13,Closed,Riverfront Flats,Frederick,27.0,0,163,7,0,High
M02188,U01911,P008,Electrical,Medium,2025-06-06,,0.0,Open,Riverfront Flats,Frederick,,1,304,7,1,No Cost
M02189,U01975,P008,General,Low,2024-12-25,,0.0,Open,Riverfront Flats,Frederick,,1,467,14,1,No Cost
M02190,U01960,P008,Flooring,Medium,2026-03-06,2026-03-07,2192.53,Closed,Riverfront Flats,Frederick,1.0,0,31,7,0,High
M02191,U02043,P008,General,High,2023-08-04,2023-08-08,1842.78,Closed,Riverfront Flats,Frederick,4.0,0,976,3,0,High
M02192,U01847,P008,Electrical,Medium,2023-12-12,2023-12-17,1994.32,Closed,Riverfront Flats,Frederick,5.0,0,846,7,0,High
M02193,U01973,P008,Flooring,Emergency,2023-06-05,2023-06-19,629.37,Closed,Riverfront Flats,Frederick,14.0,0,1036,1,0,Medium
M02194,U01979,P008,General,High,2025-10-09,2025-10-17,169.46,Closed,Riverfront Flats,Frederick,8.0,0,179,3,0,Low
M02195,U01947,P008,Electrical,Low,2023-12-03,,0.0,Open,Riverfront Flats,Frederick,,1,855,14,1,No Cost
M02196,U01890,P008,HVAC,Medium,2024-06-15,2024-07-13,457.63,Closed,Riverfront Flats,Frederick,28.0,0,660,7,0,Medium
M02197,U01877,P008,Pest Control,High,2023-09-20,2023-10-04,239.29,Closed,Riverfront Flats,Frederick,14.0,0,929,3,0,Low
M02198,U01986,P008,General,Medium,2024-02-23,2024-03-20,2102.8,Closed,Riverfront Flats,Frederick,26.0,0,773,7,0,High
M02199,U01904,P008,HVAC,Low,2025-07-16,2025-07-20,2265.14,Closed,Riverfront Flats,Frederick,4.0,0,264,14,0,High
M02200,U01867,P008,HVAC,Low,2023-06-16,2023-06-22,1743.19,Closed,Riverfront Flats,Frederick,6.0,0,1025,14,0,High
M02201,U01849,P008,Flooring,Emergency,2025-01-25,2025-02-11,163.19,Closed,Riverfront Flats,Frederick,17.0,0,436,1,0,Low
M02202,U01844,P008,Flooring,Emergency,2025-06-11,2025-06-16,1515.14,Closed,Riverfront Flats,Frederick,5.0,0,299,1,0,High
M02203,U01793,P008,Plumbing,Medium,2025-09-23,2025-10-08,1612.33,Closed,Riverfront Flats,Frederick,15.0,0,195,7,0,High
M02204,U01868,P008,Pest Control,High,2024-09-05,2024-09-29,263.22,Closed,Riverfront Flats,Frederick,24.0,0,578,3,0,Medium
M02205,U02009,P008,HVAC,Medium,2024-06-07,2024-06-23,1647.79,Closed,Riverfront Flats,Frederick,16.0,0,668,7,0,High
M02206,U01802,P008,HVAC,Medium,2025-07-10,2025-07-17,183.09,Closed,Riverfront Flats,Frederick,7.0,0,270,7,0,Low
M02207,U02000,P008,Appliance,High,2023-07-15,2023-08-22,460.64,Closed,Riverfront Flats,Frederick,38.0,0,996,3,0,Medium
M02208,U01886,P008,Appliance,High,2025-11-18,2025-11-24,1677.52,Closed,Riverfront Flats,Frederick,6.0,0,139,3,0,High
M02209,U01810,P008,Appliance,High,2023-11-23,2023-12-06,420.34,Closed,Riverfront Flats,Frederick,13.0,0,865,3,0,Medium
M02210,U02041,P008,Pest Control,Emergency,2026-03-07,2026-04-20,1932.66,Closed,Riverfront Flats,Frederick,44.0,0,30,1,0,High
M02211,U01871,P008,Electrical,Low,2025-03-08,2025-04-11,1579.89,Closed,Riverfront Flats,Frederick,34.0,0,394,14,0,High
M02212,U01847,P008,Electrical,Emergency,2024-10-23,2024-10-30,827.26,Closed,Riverfront Flats,Frederick,7.0,0,530,1,0,Medium
M02213,U01846,P008,Plumbing,Low,2024-11-10,2024-11-27,334.22,Closed,Riverfront Flats,Frederick,17.0,0,512,14,0,Medium
M02214,U01937,P008,General,Emergency,2025-02-28,,0.0,Open,Riverfront Flats,Frederick,,1,402,1,1,No Cost
M02215,U01944,P008,Electrical,High,2024-08-18,2024-10-01,2341.32,Closed,Riverfront Flats,Frederick,44.0,0,596,3,0,High
M02216,U02015,P008,Plumbing,High,2024-11-22,2024-11-23,1721.86,Closed,Riverfront Flats,Frederick,1.0,0,500,3,0,High
M02217,U01993,P008,Flooring,Medium,2025-02-25,,0.0,Open,Riverfront Flats,Frederick,,1,405,7,1,No Cost
M02218,U01950,P008,General,Low,2025-05-21,2025-05-22,520.54,Closed,Riverfront Flats,Frederick,1.0,0,320,14,0,Medium
M02219,U01791,P008,Plumbing,Low,2026-03-06,2026-03-12,1180.69,Closed,Riverfront Flats,Frederick,6.0,0,31,14,0,High
