payment_id,tenant_id,unit_id,property_id,period_month,amount_due,amount_paid,payment_date,status
PAY006713,T01322,U01694,P007,2024-08,1881.0,1881.0,2024-09-01,Paid
PAY006714,T01322,U01694,P007,2024-09,1881.0,1881.0,2024-09-30,Paid
PAY006715,T01322,U01694,P007,2024-10,1881.0,1881.0,2024-10-28,Paid
PAY006716,T01323,U01695,P007,2024-03,2253.0,2253.0,2024-03-02,Paid
PAY006717,T01323,U01695,P007,2024-03,2253.0,2253.0,2024-04-01,Paid
PAY006718,T01323,U01695,P007,2024-04,2253.0,2253.0,2024-05-03,Paid
PAY006719,T01323,U01695,P007,2024-05,2253.0,2253.0,2024-06-01,Paid
PAY006720,T01323,U01695,P007,2024-06,2253.0,2253.0,2024-07-03,Paid
PAY006721,T01323,U01695,P007,2024-07,2253.0,2253.0,2024-08-02,Paid
PAY006722,T01323,U01695,P007,2024-08,2253.0,2253.0,2024-08-31,Paid
PAY006723,T01323,U01695,P007,2024-09,2253.0,2253.0,2024-10-02,Paid
PAY006724,T01323,U01695,P007,2024-10,2253.0,2253.0,2024-10-28,Paid
PAY006725,T01323,U01695,P007,2024-11,2253.0,2253.0,2024-11-27,Paid
PAY006726,T01323,U01695,P007,2024-12,2253.0,2209.0,2025-01-07,Partial
PAY006727,T01323,U01695,P007,2025-01,2253.0,2253.0,2025-01-30,Paid
PAY006728,T01323,U01695,P007,2025-02,2253.0,2253.0,2025-02-27,Paid
PAY006729,T01324,U01696,P007,2024-01,2264.0,0.0,,Delinquent
PAY006730,T01324,U01696,P007,2024-01,2264.0,2264.0,2024-02-01,Paid
PAY006731,T01324,U01696,P007,2024-03,2264.0,2264.0,2024-03-06,Paid
PAY006732,T01324,U01696,P007,2024-03,2264.0,2264.0,2024-04-04,Paid
PAY006733,T01324,U01696,P007,2024-04,2264.0,2264.0,2024-05-02,Paid
PAY006734,T01324,U01696,P007,2024-05,2264.0,2264.0,2024-05-31,Paid
PAY006735,T01324,U01696,P007,2024-06,2264.0,2264.0,2024-07-01,Paid
PAY006736,T01324,U01696,P007,2024-07,2264.0,2264.0,2024-07-31,Paid
PAY006737,T01324,U01696,P007,2024-08,2264.0,2264.0,2024-08-30,Paid
PAY006738,T01324,U01696,P007,2024-09,2264.0,2264.0,2024-09-29,Paid
PAY006739,T01324,U01696,P007,2024-10,2264.0,2264.0,2024-11-01,Paid
PAY006740,T01324,U01696,P007,2024-11,2264.0,2264.0,2024-11-29,Paid
PAY006741,T01324,U01696,P007,2024-12,2264.0,2264.0,2024-12-31,Paid
PAY006742,T01326,U01698,P007,2024-01,2145.0,2145.0,2024-01-06,Paid
PAY006743,T01326,U01698,P007,2024-01,2145.0,2145.0,2024-02-03,Paid
PAY006744,T01326,U01698,P007,2024-03,2145.0,2145.0,2024-03-04,Paid
PAY006745,T01326,U01698,P007,2024-03,2145.0,2145.0,2024-04-05,Paid
PAY006746,T01326,U01698,P007,2024-04,2145.0,2145.0,2024-05-05,Paid
PAY006747,T01326,U01698,P007,2024-05,2145.0,2145.0,2024-06-01,Paid
PAY006748,T01326,U01698,P007,2024-06,2145.0,2145.0,2024-06-30,Paid
PAY006749,T01326,U01698,P007,2024-07,2145.0,2145.0,2024-07-31,Paid
PAY006750,T01326,U01698,P007,2024-08,2145.0,2145.0,2024-08-29,Paid
PAY006751,T01326,U01698,P007,2024-09,2145.0,2145.0,2024-09-30,Paid
PAY006752,T01326,U01698,P007,2024-10,2145.0,2145.0,2024-10-31,Paid
PAY006753,T01326,U01698,P007,2024-11,2145.0,2145.0,2024-11-28,Paid
PAY006754,T01327,U01699,P007,2024-01,1852.0,1852.0,2024-01-06,Paid
PAY006755,T01327,U01699,P007,2024-01,1852.0,1852.0,2024-02-01,Paid
PAY006756,T01327,U01699,P007,2024-03,1852.0,1852.0,2024-03-05,Paid
PAY006757,T01327,U01699,P007,2024-03,1852.0,1852.0,2024-04-03,Paid
PAY006758,T01327,U01699,P007,2024-04,1852.0,1431.0,2024-05-06,Partial
PAY006759,T01327,U01699,P007,2024-05,1852.0,1852.0,2024-06-03,Paid
PAY006760,T01327,U01699,P007,2024-06,1852.0,1852.0,2024-06-30,Paid
PAY006761,T01327,U01699,P007,2024-07,1852.0,1852.0,2024-08-03,Paid
PAY006762,T01327,U01699,P007,2024-08,1852.0,1852.0,2024-08-29,Paid
PAY006763,T01327,U01699,P007,2024-09,1852.0,1852.0,2024-09-30,Paid
PAY006764,T01327,U01699,P007,2024-10,1852.0,1852.0,2024-10-30,Paid
PAY006765,T01328,U01701,P007,2024-01,2135.0,2135.0,2024-02-03,Paid
PAY006766,T01328,U01701,P007,2024-03,2135.0,2135.0,2024-03-02,Paid
PAY006767,T01328,U01701,P007,2024-03,2135.0,2135.0,2024-04-02,Paid
PAY006768,T01328,U01701,P007,2024-04,2135.0,2135.0,2024-05-05,Paid
PAY006769,T01328,U01701,P007,2024-05,2135.0,2135.0,2024-05-31,Paid
PAY006770,T01328,U01701,P007,2024-06,2135.0,2135.0,2024-07-02,Paid
PAY006771,T01328,U01701,P007,2024-07,2135.0,2135.0,2024-08-03,Paid
PAY006772,T01328,U01701,P007,2024-08,2135.0,2135.0,2024-09-01,Paid
PAY006773,T01328,U01701,P007,2024-09,2135.0,2135.0,2024-09-29,Paid
PAY006774,T01328,U01701,P007,2024-10,2135.0,2135.0,2024-10-29,Paid
PAY006775,T01328,U01701,P007,2024-11,2135.0,2135.0,2024-12-01,Paid
PAY006776,T01328,U01701,P007,2024-12,2135.0,2135.0,2024-12-31,Paid
PAY006777,T01328,U01701,P007,2025-01,2135.0,2135.0,2025-01-29,Paid
PAY006778,T01330,U01703,P007,2024-01,2254.0,2254.0,2024-01-04,Paid
PAY006779,T01330,U01703,P007,2024-01,2254.0,2254.0,2024-02-05,Paid
PAY006780,T01332,U01705,P007,2024-03,2193.0,2193.0,2024-04-01,Paid
PAY006781,T01332,U01705,P007,2024-04,2193.0,2193.0,2024-05-02,Paid
PAY006782,T01332,U01705,P007,2024-05,2193.0,2193.0,2024-06-04,Paid
PAY006783,T01332,U01705,P007,2024-06,2193.0,2193.0,2024-07-01,Paid
PAY006784,T01332,U01705,P007,2024-07,2193.0,2193.0,2024-08-03,Paid
PAY006785,T01332,U01705,P007,2024-08,2193.0,2193.0,2024-09-01,Paid
PAY006786,T01332,U01705,P007,2024-09,2193.0,2193.0,2024-09-29,Paid
PAY006787,T01332,U01705,P007,2024-10,2193.0,2193.0,2024-10-31,Paid
PAY006788,T01332,U01705,P007,2024-11,2193.0,2193.0,2024-11-27,Paid
PAY006789,T01332,U01705,P007,2024-12,2193.0,2193.0,2024-12-29,Paid
PAY006790,T01332,U01705,P007,2025-01,2193.0,2193.0,2025-01-28,Paid
PAY006791,T01332,U01705,P007,2025-02,2193.0,2193.0,2025-02-27,Paid
PAY006792,T01333,U01706,P007,2024-01,2202.0,2202.0,2024-01-04,Paid
PAY006793,T01333,U01706,P007,2024-01,2202.0,2202.0,2024-02-01,Paid
PAY006794,T01333,U01706,P007,2024-03,2202.0,2202.0,2024-03-04,Paid
PAY006795,T01333,U01706,P007,2024-03,2202.0,2202.0,2024-04-01,Paid
PAY006796,T01333,U01706,P007,2024-04,2202.0,2202.0,2024-05-05,Paid
PAY006797,T01333,U01706,P007,2024-05,2202.0,1712.0,2024-06-05,Partial
PAY006798,T01333,U01706,P007,2024-06,2202.0,2202.0,2024-07-02,Paid
PAY006799,T01333,U01706,P007,2024-07,2202.0,2202.0,2024-08-03,Paid
PAY006800,T01333,U01706,P007,2024-08,2202.0,2202.0,2024-09-02,Paid
PAY006801,T01333,U01706,P007,2024-09,2202.0,2202.0,2024-10-01,Paid
PAY006802,T01333,U01706,P007,2024-10,2202.0,2202.0,2024-10-28,Paid
PAY006803,T01337,U01710,P007,2024-01,1951.0,1951.0,2024-01-05,Paid
PAY006804,T01337,U01710,P007,2024-01,1951.0,1951.0,2024-02-02,Paid
PAY006805,T01337,U01710,P007,2024-03,1951.0,1951.0,2024-03-04,Paid
PAY006806,T01337,U01710,P007,2024-03,1951.0,1951.0,2024-04-01,Paid
PAY006807,T01337,U01710,P007,2024-04,1951.0,1951.0,2024-05-03,Paid
PAY006808,T01337,U01710,P007,2024-05,1951.0,1951.0,2024-06-03,Paid
PAY006809,T01342,U01716,P007,2024-01,2266.0,2266.0,2024-01-03,Paid
PAY006810,T01342,U01716,P007,2024-01,2266.0,2266.0,2024-02-05,Paid
PAY006811,T01342,U01716,P007,2024-03,2266.0,2266.0,2024-03-06,Paid
PAY006812,T01342,U01716,P007,2024-03,2266.0,2266.0,2024-04-01,Paid
PAY006813,T01342,U01716,P007,2024-04,2266.0,2266.0,2024-05-02,Paid
PAY006814,T01342,U01716,P007,2024-05,2266.0,2266.0,2024-06-04,Paid
PAY006815,T01342,U01716,P007,2024-06,2266.0,2266.0,2024-07-03,Paid
PAY006816,T01342,U01716,P007,2024-07,2266.0,2266.0,2024-08-03,Paid
PAY006817,T01342,U01716,P007,2024-08,2266.0,2266.0,2024-09-02,Paid
PAY006818,T01342,U01716,P007,2024-09,2266.0,2266.0,2024-09-30,Paid
PAY006819,T01342,U01716,P007,2024-10,2266.0,2266.0,2024-10-31,Paid
PAY006820,T01342,U01716,P007,2024-11,2266.0,2266.0,2024-11-30,Paid
PAY006821,T01342,U01716,P007,2024-12,2266.0,2266.0,2024-12-28,Paid
PAY006822,T01342,U01716,P007,2025-01,2266.0,2266.0,2025-01-26,Paid
PAY006823,T01342,U01716,P007,2025-02,2266.0,2266.0,2025-02-26,Paid
PAY006824,T01349,U01725,P007,2024-01,2333.0,2333.0,2024-01-03,Paid
PAY006825,T01349,U01725,P007,2024-01,2333.0,2333.0,2024-02-02,Paid
PAY006826,T01349,U01725,P007,2024-03,2333.0,2333.0,2024-03-06,Paid
PAY006827,T01350,U01726,P007,2024-01,2032.0,2032.0,2024-01-02,Paid
PAY006828,T01350,U01726,P007,2024-01,2032.0,2032.0,2024-02-04,Paid
PAY006829,T01350,U01726,P007,2024-03,2032.0,2032.0,2024-03-04,Paid
PAY006830,T01353,U01729,P007,2024-01,2136.0,2136.0,2024-02-03,Paid
PAY006831,T01353,U01729,P007,2024-03,2136.0,2136.0,2024-03-05,Paid
PAY006832,T01353,U01729,P007,2024-03,2136.0,2136.0,2024-04-03,Paid
PAY006833,T01353,U01729,P007,2024-04,2136.0,2136.0,2024-05-03,Paid
PAY006834,T01353,U01729,P007,2024-05,2136.0,2136.0,2024-06-04,Paid
PAY006835,T01353,U01729,P007,2024-06,2136.0,2136.0,2024-07-03,Paid
PAY006836,T01353,U01729,P007,2024-07,2136.0,2136.0,2024-08-02,Paid
PAY006837,T01353,U01729,P007,2024-08,2136.0,2136.0,2024-09-01,Paid
PAY006838,T01353,U01729,P007,2024-09,2136.0,2136.0,2024-09-30,Paid
PAY006839,T01353,U01729,P007,2024-10,2136.0,2136.0,2024-10-31,Paid
PAY006840,T01353,U01729,P007,2024-11,2136.0,2136.0,2024-11-28,Paid
PAY006841,T01353,U01729,P007,2024-12,2136.0,2136.0,2024-12-28,Paid
PAY006842,T01353,U01729,P007,2025-01,2136.0,2136.0,2025-01-28,Paid
PAY006843,T01353,U01729,P007,2025-02,2136.0,2136.0,2025-02-27,Paid
PAY006844,T01355,U01731,P007,2024-01,1887.0,1887.0,2024-01-03,Paid
PAY006845,T01355,U01731,P007,2024-01,1887.0,1887.0,2024-02-03,Paid
PAY006846,T01356,U01732,P007,2024-01,2094.0,2094.0,2024-01-03,Paid
PAY006847,T01356,U01732,P007,2024-01,2094.0,2094.0,2024-02-02,Paid
PAY006848,T01356,U01732,P007,2024-03,2094.0,2094.0,2024-03-02,Paid
PAY006849,T01356,U01732,P007,2024-03,2094.0,2094.0,2024-04-02,Paid
PAY006850,T01356,U01732,P007,2024-04,2094.0,2094.0,2024-05-04,Paid
PAY006851,T01356,U01732,P007,2024-05,2094.0,2094.0,2024-06-04,Paid
PAY006852,T01356,U01732,P007,2024-06,2094.0,2094.0,2024-07-03,Paid
PAY006853,T01358,U01734,P007,2024-01,2202.0,2202.0,2024-01-05,Paid
PAY006854,T01358,U01734,P007,2024-01,2202.0,2202.0,2024-02-02,Paid
PAY006855,T01358,U01734,P007,2024-03,2202.0,2202.0,2024-03-03,Paid
PAY006856,T01358,U01734,P007,2024-03,2202.0,2202.0,2024-04-01,Paid
PAY006857,T01358,U01734,P007,2024-04,2202.0,2202.0,2024-05-05,Paid
PAY006858,T01358,U01734,P007,2024-05,2202.0,2202.0,2024-06-01,Paid
PAY006859,T01358,U01734,P007,2024-06,2202.0,2202.0,2024-07-02,Paid
PAY006860,T01358,U01734,P007,2024-07,2202.0,2202.0,2024-08-03,Paid
PAY006861,T01358,U01734,P007,2024-08,2202.0,2202.0,2024-09-01,Paid
PAY006862,T01358,U01734,P007,2024-09,2202.0,2202.0,2024-09-29,Paid
PAY006863,T01358,U01734,P007,2024-10,2202.0,2202.0,2024-10-28,Paid
PAY006864,T01358,U01734,P007,2024-11,2202.0,2202.0,2024-11-28,Paid
PAY006865,T01358,U01734,P007,2024-12,2202.0,2202.0,2024-12-27,Paid
PAY006866,T01358,U01734,P007,2025-01,2202.0,0.0,,Delinquent
PAY006867,T01358,U01734,P007,2025-02,2202.0,2202.0,2025-02-26,Paid
PAY006868,T01362,U01740,P007,2024-01,2165.0,2165.0,2024-01-06,Paid
PAY006869,T01362,U01740,P007,2024-01,2165.0,2165.0,2024-02-05,Paid
PAY006870,T01362,U01740,P007,2024-03,2165.0,2165.0,2024-03-04,Paid
PAY006871,T01362,U01740,P007,2024-03,2165.0,2165.0,2024-04-02,Paid
PAY006872,T01362,U01740,P007,2024-04,2165.0,2165.0,2024-05-01,Paid
PAY006873,T01362,U01740,P007,2024-05,2165.0,2165.0,2024-05-31,Paid
PAY006874,T01362,U01740,P007,2024-06,2165.0,2165.0,2024-07-01,Paid
PAY006875,T01362,U01740,P007,2024-07,2165.0,2165.0,2024-07-31,Paid
PAY006876,T01362,U01740,P007,2024-08,2165.0,2165.0,2024-08-30,Paid
PAY006877,T01362,U01740,P007,2024-09,2165.0,2165.0,2024-10-01,Paid
PAY006878,T01362,U01740,P007,2024-10,2165.0,2165.0,2024-10-28,Paid
PAY006879,T01362,U01740,P007,2024-11,2165.0,2165.0,2024-11-27,Paid
PAY006880,T01362,U01740,P007,2024-12,2165.0,2165.0,2024-12-31,Paid
PAY006881,T01364,U01742,P007,2024-01,2026.0,2026.0,2024-01-05,Paid
PAY006882,T01364,U01742,P007,2024-01,2026.0,2026.0,2024-02-02,Paid
PAY006883,T01364,U01742,P007,2024-03,2026.0,2026.0,2024-03-04,Paid
PAY006884,T01364,U01742,P007,2024-03,2026.0,2026.0,2024-04-03,Paid
PAY006885,T01364,U01742,P007,2024-04,2026.0,2026.0,2024-05-01,Paid
PAY006886,T01364,U01742,P007,2024-05,2026.0,2026.0,2024-06-02,Paid
PAY006887,T01364,U01742,P007,2024-06,2026.0,2026.0,2024-07-04,Paid
PAY006888,T01364,U01742,P007,2024-07,2026.0,2026.0,2024-08-02,Paid
PAY006889,T01364,U01742,P007,2024-08,2026.0,2026.0,2024-09-02,Paid
PAY006890,T01364,U01742,P007,2024-09,2026.0,2026.0,2024-09-29,Paid
PAY006891,T01366,U01744,P007,2024-01,2518.0,2518.0,2024-02-03,Paid
PAY006892,T01366,U01744,P007,2024-03,2518.0,2518.0,2024-03-04,Paid
PAY006893,T01366,U01744,P007,2024-03,2518.0,2518.0,2024-04-02,Paid
PAY006894,T01366,U01744,P007,2024-04,2518.0,2518.0,2024-05-02,Paid
PAY006895,T01366,U01744,P007,2024-05,2518.0,2518.0,2024-06-03,Paid
PAY006896,T01366,U01744,P007,2024-06,2518.0,2518.0,2024-07-03,Paid
PAY006897,T01366,U01744,P007,2024-07,2518.0,2518.0,2024-08-03,Paid
PAY006898,T01366,U01744,P007,2024-08,2518.0,2518.0,2024-08-31,Paid
PAY006899,T01366,U01744,P007,2024-09,2518.0,2518.0,2024-09-30,Paid
PAY006900,T01366,U01744,P007,2024-10,2518.0,2518.0,2024-10-30,Paid
PAY006901,T01366,U01744,P007,2024-11,2518.0,2518.0,2024-11-30,Paid
PAY006902,T01366,U01744,P007,2024-12,2518.0,2518.0,2024-12-27,Paid
PAY006903,T01366,U01744,P007,2025-01,2518.0,2518.0,2025-01-28,Paid
PAY006904,T01367,U01745,P007,2024-01,2589.0,2589.0,2024-01-06,Paid
PAY006905,T01367,U01745,P007,2024-01,2589.0,2589.0,2024-02-01,Paid
PAY006906,T01371,U01749,P007,2024-01,2180.0,2180.0,2024-01-05,Paid
PAY006907,T01371,U01749,P007,2024-01,2180.0,0.0,,Delinquent
PAY006908,T01371,U01749,P007,2024-03,2180.0,2180.0,2024-03-05,Paid
PAY006909,T01371,U01749,P007,2024-03,2180.0,2180.0,2024-04-03,Paid
PAY006910,T01371,U01749,P007,2024-04,2180.0,2180.0,2024-05-02,Paid
PAY006911,T01371,U01749,P007,2024-05,2180.0,2180.0,2024-06-03,Paid
PAY006912,T01371,U01749,P007,2024-06,2180.0,2180.0,2024-06-30,Paid
PAY006913,T01371,U01749,P007,2024-07,2180.0,2180.0,2024-07-31,Paid
PAY006914,T01371,U01749,P007,2024-08,2180.0,2180.0,2024-08-31,Paid
PAY006915,T01371,U01749,P007,2024-09,2180.0,2180.0,2024-09-28,Paid
PAY006916,T01371,U01749,P007,2024-10,2180.0,2180.0,2024-10-28,Paid
PAY006917,T01371,U01749,P007,2024-11,2180.0,2180.0,2024-12-01,Paid
PAY006918,T01372,U01750,P007,2024-01,2344.0,2344.0,2024-01-03,Paid
PAY006919,T01372,U01750,P007,2024-01,2344.0,2344.0,2024-02-01,Paid
PAY006920,T01372,U01750,P007,2024-03,2344.0,2344.0,2024-03-06,Paid
PAY006921,T01372,U01750,P007,2024-03,2344.0,2344.0,2024-04-04,Paid
PAY006922,T01372,U01750,P007,2024-04,2344.0,2344.0,2024-05-04,Paid
PAY006923,T01372,U01750,P007,2024-05,2344.0,2344.0,2024-06-01,Paid
PAY006924,T01372,U01750,P007,2024-06,2344.0,2344.0,2024-07-01,Paid
PAY006925,T01372,U01750,P007,2024-07,2344.0,2344.0,2024-08-02,Paid
PAY006926,T01372,U01750,P007,2024-08,2344.0,2344.0,2024-08-31,Paid
PAY006927,T01372,U01750,P007,2024-09,2344.0,2344.0,2024-09-28,Paid
PAY006928,T01372,U01750,P007,2024-10,2344.0,2344.0,2024-10-31,Paid
PAY006929,T01372,U01750,P007,2024-11,2344.0,2344.0,2024-12-01,Paid
PAY006930,T01372,U01750,P007,2024-12,2344.0,2344.0,2024-12-31,Paid
PAY006931,T01372,U01750,P007,2025-01,2344.0,2344.0,2025-01-27,Paid
PAY006932,T01372,U01750,P007,2025-02,2344.0,2344.0,2025-02-25,Paid
PAY006933,T01374,U01753,P007,2024-01,2417.0,2417.0,2024-01-03,Paid
PAY006934,T01374,U01753,P007,2024-01,2417.0,2417.0,2024-02-02,Paid
PAY006935,T01374,U01753,P007,2024-03,2417.0,2417.0,2024-03-02,Paid
PAY006936,T01374,U01753,P007,2024-03,2417.0,1498.0,2024-04-19,Partial
PAY006937,T01374,U01753,P007,2024-04,2417.0,2417.0,2024-05-02,Paid
PAY006938,T01374,U01753,P007,2024-05,2417.0,2417.0,2024-06-04,Paid
PAY006939,T01374,U01753,P007,2024-06,2417.0,2417.0,2024-07-01,Paid
PAY006940,T01374,U01753,P007,2024-07,2417.0,2417.0,2024-07-30,Paid
PAY006941,T01374,U01753,P007,2024-08,2417.0,2417.0,2024-08-31,Paid
PAY006942,T01374,U01753,P007,2024-09,2417.0,2417.0,2024-10-02,Paid
PAY006943,T01374,U01753,P007,2024-10,2417.0,2417.0,2024-11-01,Paid
PAY006944,T01374,U01753,P007,2024-11,2417.0,2417.0,2024-11-30,Paid
PAY006945,T01374,U01753,P007,2024-12,2417.0,2417.0,2024-12-28,Paid
PAY006946,T01375,U01755,P007,2024-03,2736.0,0.0,,Delinquent
PAY006947,T01375,U01755,P007,2024-03,2736.0,2736.0,2024-04-05,Paid
PAY006948,T01375,U01755,P007,2024-04,2736.0,2736.0,2024-05-01,Paid
PAY006949,T01375,U01755,P007,2024-05,2736.0,2736.0,2024-06-04,Paid
PAY006950,T01375,U01755,P007,2024-06,2736.0,2736.0,2024-07-03,Paid
PAY006951,T01375,U01755,P007,2024-07,2736.0,2736.0,2024-08-03,Paid
PAY006952,T01375,U01755,P007,2024-08,2736.0,2736.0,2024-08-31,Paid
PAY006953,T01375,U01755,P007,2024-09,2736.0,2736.0,2024-10-02,Paid
PAY006954,T01375,U01755,P007,2024-10,2736.0,2736.0,2024-10-28,Paid
PAY006955,T01375,U01755,P007,2024-11,2736.0,2736.0,2024-11-29,Paid
PAY006956,T01375,U01755,P007,2024-12,2736.0,2736.0,2024-12-27,Paid
PAY006957,T01375,U01755,P007,2025-01,2736.0,2736.0,2025-01-28,Paid
PAY006958,T01375,U01755,P007,2025-02,2736.0,2736.0,2025-02-28,Paid
PAY006959,T01377,U01757,P007,2024-01,2727.0,2727.0,2024-01-03,Paid
PAY006960,T01377,U01757,P007,2024-01,2727.0,2727.0,2024-02-02,Paid
PAY006961,T01377,U01757,P007,2024-03,2727.0,2727.0,2024-03-04,Paid
PAY006962,T01377,U01757,P007,2024-03,2727.0,2727.0,2024-04-02,Paid
PAY006963,T01377,U01757,P007,2024-04,2727.0,2727.0,2024-05-03,Paid
PAY006964,T01377,U01757,P007,2024-05,2727.0,2727.0,2024-06-02,Paid
PAY006965,T01377,U01757,P007,2024-06,2727.0,2727.0,2024-07-01,Paid
PAY006966,T01377,U01757,P007,2024-07,2727.0,2727.0,2024-08-01,Paid
PAY006967,T01377,U01757,P007,2024-08,2727.0,2727.0,2024-08-31,Paid
PAY006968,T01377,U01757,P007,2024-09,2727.0,1879.0,2024-10-10,Partial
PAY006969,T01377,U01757,P007,2024-10,2727.0,0.0,,Delinquent
PAY006970,T01377,U01757,P007,2024-11,2727.0,2727.0,2024-11-30,Paid
PAY006971,T01377,U01757,P007,2024-12,2727.0,2727.0,2024-12-31,Paid
PAY006972,T01381,U01762,P007,2024-01,2484.0,2484.0,2024-01-03,Paid
PAY006973,T01381,U01762,P007,2024-01,2484.0,2484.0,2024-02-05,Paid
PAY006974,T01381,U01762,P007,2024-03,2484.0,2484.0,2024-03-04,Paid
PAY006975,T01381,U01762,P007,2024-03,2484.0,2484.0,2024-04-01,Paid
PAY006976,T01381,U01762,P007,2024-04,2484.0,2484.0,2024-05-02,Paid
PAY006977,T01381,U01762,P007,2024-05,2484.0,2484.0,2024-06-03,Paid
PAY006978,T01381,U01762,P007,2024-06,2484.0,2484.0,2024-07-04,Paid
PAY006979,T01381,U01762,P007,2024-07,2484.0,2484.0,2024-08-02,Paid
PAY006980,T01381,U01762,P007,2024-08,2484.0,2484.0,2024-08-31,Paid
PAY006981,T01382,U01763,P007,2024-01,2765.0,2765.0,2024-01-03,Paid
PAY006982,T01382,U01763,P007,2024-01,2765.0,2765.0,2024-02-01,Paid
PAY006983,T01382,U01763,P007,2024-03,2765.0,2765.0,2024-03-03,Paid
PAY006984,T01382,U01763,P007,2024-03,2765.0,2765.0,2024-04-04,Paid
PAY006985,T01382,U01763,P007,2024-04,2765.0,2765.0,2024-05-02,Paid
PAY006986,T01382,U01763,P007,2024-05,2765.0,2765.0,2024-06-01,Paid
PAY006987,T01382,U01763,P007,2024-06,2765.0,2765.0,2024-06-30,Paid
PAY006988,T01382,U01763,P007,2024-07,2765.0,2765.0,2024-08-03,Paid
PAY006989,T01382,U01763,P007,2024-08,2765.0,2765.0,2024-08-31,Paid
PAY006990,T01384,U01766,P007,2024-01,2335.0,2335.0,2024-01-04,Paid
PAY006991,T01384,U01766,P007,2024-01,2335.0,2335.0,2024-02-01,Paid
PAY006992,T01384,U01766,P007,2024-03,2335.0,2335.0,2024-03-02,Paid
PAY006993,T01384,U01766,P007,2024-03,2335.0,2335.0,2024-04-03,Paid
PAY006994,T01384,U01766,P007,2024-04,2335.0,2335.0,2024-05-02,Paid
PAY006995,T01384,U01766,P007,2024-05,2335.0,2335.0,2024-06-01,Paid
PAY006996,T01384,U01766,P007,2024-06,2335.0,2335.0,2024-07-03,Paid
PAY006997,T01384,U01766,P007,2024-07,2335.0,2335.0,2024-07-30,Paid
PAY006998,T01384,U01766,P007,2024-08,2335.0,2335.0,2024-08-31,Paid
PAY006999,T01384,U01766,P007,2024-09,2335.0,0.0,,Delinquent
PAY007000,T01384,U01766,P007,2024-10,2335.0,2335.0,2024-10-31,Paid
PAY007001,T01384,U01766,P007,2024-11,2335.0,2335.0,2024-11-28,Paid
PAY007002,T01384,U01766,P007,2024-12,2335.0,2335.0,2024-12-31,Paid
PAY007003,T01384,U01766,P007,2025-01,2335.0,2335.0,2025-01-26,Paid
PAY007004,T01384,U01766,P007,2025-02,2335.0,2335.0,2025-02-26,Paid
PAY007005,T01386,U01770,P007,2024-01,2912.0,2912.0,2024-01-06,Paid
PAY007006,T01388,U01772,P007,2024-04,2613.0,2613.0,2024-05-01,Paid
PAY007007,T01388,U01772,P007,2024-05,2613.0,2613.0,2024-06-04,Paid
PAY007008,T01388,U01772,P007,2024-06,2613.0,2613.0,2024-07-01,Paid
PAY007009,T01388,U01772,P007,2024-07,2613.0,2613.0,2024-07-31,Paid
PAY007010,T01388,U01772,P007,2024-08,2613.0,2613.0,2024-08-30,Paid
PAY007011,T01388,U01772,P007,2024-09,2613.0,2613.0,2024-10-02,Paid
PAY007012,T01388,U01772,P007,2024-10,2613.0,2613.0,2024-10-30,Paid
PAY007013,T01388,U01772,P007,2024-11,2613.0,2613.0,2024-11-30,Paid
PAY007014,T01388,U01772,P007,2024-12,2613.0,2613.0,2024-12-30,Paid
PAY007015,T01388,U01772,P007,2025-01,2613.0,2613.0,2025-01-27,Paid
PAY007016,T01388,U01772,P007,2025-02,2613.0,2613.0,2025-02-26,Paid
PAY007017,T01389,U01775,P007,2024-01,2626.0,2626.0,2024-01-06,Paid
PAY007018,T01389,U01775,P007,2024-01,2626.0,2626.0,2024-02-01,Paid
PAY007019,T01389,U01775,P007,2024-03,2626.0,2626.0,2024-03-03,Paid
PAY007020,T01389,U01775,P007,2024-03,2626.0,2626.0,2024-04-02,Paid
PAY007021,T01389,U01775,P007,2024-04,2626.0,2626.0,2024-05-01,Paid
PAY007022,T01389,U01775,P007,2024-05,2626.0,2626.0,2024-06-04,Paid
PAY007023,T01389,U01775,P007,2024-06,2626.0,2626.0,2024-07-02,Paid
PAY007024,T01389,U01775,P007,2024-07,2626.0,2626.0,2024-08-01,Paid
PAY007025,T01389,U01775,P007,2024-08,2626.0,2626.0,2024-09-02,Paid
PAY007026,T01389,U01775,P007,2024-09,2626.0,2626.0,2024-09-29,Paid
PAY007027,T01389,U01775,P007,2024-10,2626.0,2626.0,2024-10-31,Paid
PAY007028,T01389,U01775,P007,2024-11,2626.0,2626.0,2024-11-30,Paid
PAY007029,T01389,U01775,P007,2024-12,2626.0,2626.0,2024-12-31,Paid
PAY007030,T01390,U01776,P007,2024-01,2773.0,2773.0,2024-01-06,Paid
PAY007031,T01390,U01776,P007,2024-01,2773.0,2773.0,2024-02-04,Paid
PAY007032,T01390,U01776,P007,2024-03,2773.0,2773.0,2024-03-02,Paid
PAY007033,T01390,U01776,P007,2024-03,2773.0,2773.0,2024-04-04,Paid
PAY007034,T01390,U01776,P007,2024-04,2773.0,2773.0,2024-05-03,Paid
PAY007035,T01390,U01776,P007,2024-05,2773.0,2773.0,2024-06-02,Paid
PAY007036,T01391,U01777,P007,2024-03,2389.0,2389.0,2024-03-04,Paid
PAY007037,T01391,U01777,P007,2024-03,2389.0,2389.0,2024-04-05,Paid
